scenario_id,step,u_displacement,K_stiffness,G_ratio,f_over_f0
19,11,0.046568,1.324824,0.910794,0.87234
19,12,0.061907,1.292368,0.878862,0.844651
19,13,0.061246,1.273049,0.880227,0.847083
19,14,0.074947,1.24222,0.852247,0.839433
19,15,0.073211,1.264901,0.855753,0.829508
19,16,0.082211,1.246898,0.837715,0.815366
19,17,0.091671,1.203036,0.819152,0.801321
19,18,0.086006,1.211892,0.830217,0.808213
19,19,0.094252,1.184506,0.814165,0.795613
19,20,0.100512,1.18367,0.802205,0.792362
19,21,0.112172,1.154144,0.780473,0.784447
19,22,0.110017,1.13374,0.784436,0.782303
19,23,0.114422,1.145536,0.776364,0.774499
19,24,0.12527,1.10006,0.756926,0.757266
19,25,0.127604,1.091324,0.752827,0.767361
19,26,0.13465,1.081288,0.74063,0.754652
19,27,0.130634,1.10391,0.747551,0.760116
19,28,0.153229,1.041002,0.709745,0.73371
19,29,0.144289,1.062178,0.724378,0.743995
20,0,0.0,4.178717,1.0,0.996449
20,1,0.007769,4.147219,0.991324,0.980525
20,2,0.018581,4.058156,0.975685,0.967466
20,3,0.02143,4.06999,0.971276,0.963326
20,4,0.034625,3.929876,0.950032,0.948353
20,5,0.040111,3.943693,0.940957,0.934049
20,6,0.047702,3.898546,0.928286,0.919871
20,7,0.053554,3.851298,0.918473,0.914436
20,8,0.063889,3.780596,0.901147,0.907433
20,9,0.070547,3.723362,0.890033,0.889932
20,10,0.08129,3.674702,0.872249,0.882561
20,11,0.08887,3.4991,0.859846,0.869604
20,12,0.096765,3.557387,0.847079,0.869981
20,13,0.102775,3.556171,0.837475,0.854139
20,14,0.114324,3.390483,0.819324,0.847913
20,15,0.126526,3.309288,0.800604,0.838098
20,16,0.13283,3.336659,0.791127,0.834227
20,17,0.147183,3.176813,0.770052,0.807145
20,18,0.152059,3.156198,0.763053,0.802246
20,19,0.166782,3.096728,0.742421,0.802561
20,20,0.182861,2.97722,0.720742,0.78882
20,21,0.186085,3.009645,0.716501,0.77749
20,22,0.20461,2.862076,0.69281,0.75041
20,23,0.210442,2.865105,0.685586,0.761876
20,24,0.220684,2.811061,0.673165,0.746574
20,25,0.231914,2.793693,0.659928,0.741888
20,26,0.250407,2.691717,0.638973,0.734221
20,27,0.265941,2.576939,0.62215,0.72505
20,28,0.284549,2.478721,0.602891,0.719535
20,29,0.294829,2.488506,0.592652,0.70327
21,0,8e-06,2.197666,0.999996,0.988724
21,1,0.014924,2.142473,0.971775,0.974125
21,2,0.027723,2.062716,0.942446,0.947536
21,3,0.041789,2.024812,0.90915,0.918807
21,4,0.054904,1.930189,0.878226,0.897625
21,5,0.072363,1.853411,0.838135,0.867688
21,6,0.08651,1.784669,0.806923,0.850905
21,7,0.114441,1.660382,0.749206,0.819428
21,8,0.125516,1.620657,0.727808,0.791341
21,9,0.158919,1.474713,0.668272,0.75954
21,10,0.182752,1.383553,0.630112,0.723997
21,11,0.216401,1.262939,0.581733,0.694339
21,12,0.237374,1.227894,0.554505,0.682818
21,13,0.268596,1.143297,0.517644,0.654379
21,14,0.304684,1.05393,0.479842,0.622314
21,15,0.341982,0.985909,0.445405,0.603071
21,16,0.39229,0.903972,0.405175,0.577945
21,17,0.438046,0.835886,0.37371,0.542286
21,18,0.509301,0.7241,0.332435,0.525416
21,19,0.545532,0.692968,0.314393,0.504535
21,20,0.596871,0.651274,0.291608,0.48497
21,21,0.63655,0.620098,0.275914,0.467994
21,22,0.738817,0.530211,0.241659,0.446019
21,23,0.802629,0.502147,0.223911,0.425127
21,24,0.901593,0.437764,0.200601,0.395522
21,25,0.916676,0.44175,0.197427,0.397626
21,26,1.025773,0.390256,0.176915,0.368291
21,27,1.113181,0.366382,0.163076,0.355616
21,28,1.18562,0.336911,0.153012,0.352792
21,29,1.29782,0.307576,0.139473,0.331486
22,0,0.0,3.862786,1.0,0.992971
22,1,0.00574,3.778509,0.992127,0.985747
22,2,0.014669,3.709028,0.976118,0.969998
22,3,0.02327,3.728951,0.959172,0.950209
22,4,0.03104,3.68457,0.943267,0.95067
22,5,0.042475,3.577912,0.91943,0.929273
22,6,0.048747,3.461584,0.906306,0.919668
22,7,0.058691,3.441908,0.885602,0.90319
22,8,0.065876,3.33483,0.870793,0.89844
22,9,0.074869,3.310907,0.85251,0.889807
22,10,0.082589,3.274408,0.83708,0.868281
22,11,0.095289,3.153472,0.812299,0.860678
22,12,0.109524,3.082844,0.785488,0.839199
22,13,0.121694,2.948427,0.763417,0.816085
22,14,0.138451,2.834192,0.734329,0.801702
22,15,0.150913,2.762295,0.71367,0.798383
22,16,0.165933,2.632476,0.68985,0.786195
22,17,0.189583,2.521932,0.654646,0.763357
22,18,0.20099,2.462393,0.638628,0.753741
22,19,0.221333,2.358617,0.611522,0.745772
22,20,0.235847,2.300892,0.59327,0.723677
22,21,0.264114,2.134454,0.560123,0.698954
22,22,0.282864,2.063829,0.539756,0.686175
22,23,0.302072,2.034565,0.520119,0.682148
22,24,0.328105,1.877451,0.49533,0.650453
22,25,0.349682,1.853424,0.47624,0.650183
22,26,0.382389,1.732416,0.44957,0.62541
22,27,0.403089,1.68126,0.43397,0.610024
22,28,0.439079,1.606451,0.408952,0.588429
22,29,0.456545,1.536217,0.397688,0.594768
23,0,0.0,4.555838,1.0,0.983492
23,1,0.00262,4.517096,0.997113,0.980018
23,2,0.004736,4.496079,0.994142,0.967346
23,3,0.00791,4.468239,0.989212,0.973747
23,4,0.008058,4.508986,0.988972,0.959295
23,5,0.011102,4.421971,0.983885,0.945244
23,6,0.012677,4.391925,0.981157,0.944268
23,7,0.013325,4.440364,0.980019,0.948682
23,8,0.013792,4.441867,0.979193,0.932726
23,9,0.019873,4.303196,0.968112,0.927117
23,10,0.021259,4.37094,0.965517,0.93157
23,11,0.022596,4.306491,0.962995,0.923069
23,12,0.022965,4.384128,0.962296,0.912433
23,13,0.028923,4.227403,0.950863,0.912079
23,14,0.028674,4.390161,0.951346,0.908308
23,15,0.032907,4.255477,0.943102,0.903722
23,16,0.036945,4.197396,0.935173,0.903219
23,17,0.033265,4.254666,0.9424,0.901727
23,18,0.037572,4.251954,0.933939,0.894379
23,19,0.040194,4.242453,0.928766,0.890312
23,20,0.045571,4.145455,0.918131,0.890454
23,21,0.043926,4.111577,0.921385,0.882522
23,22,0.051481,4.054162,0.906437,0.867082
23,23,0.050448,4.124941,0.908479,0.876572
23,24,0.052432,4.135838,0.904557,0.877262
23,25,0.054563,4.121898,0.900348,0.870505
23,26,0.056987,4.061531,0.89557,0.866838
23,27,0.06154,4.053042,0.886624,0.863354
23,28,0.060368,4.101587,0.888924,0.865517
23,29,0.06568,4.024908,0.878529,0.853688
24,0,0.0,4.420904,1.0,0.994642
24,1,0.005252,4.318491,0.993857,0.968917
24,2,0.015822,4.32234,0.977312,0.971789
24,3,0.01919,4.275596,0.971568,0.962566
24,4,0.025711,4.233045,0.960089,0.953137
24,5,0.03294,4.200662,0.947,0.931057
24,6,0.03604,4.138223,0.941314,0.935281
24,7,0.047369,4.027459,0.920347,0.917598
24,8,0.048475,3.979562,0.918294,0.924176
24,9,0.057975,3.93367,0.900663,0.906851
24,10,0.064888,3.897732,0.887899,0.889446
24,11,0.074628,3.821954,0.870074,0.876044
24,12,0.081587,3.765432,0.857495,0.873141
24,13,0.088946,3.734203,0.844356,0.871524
24,14,0.09701,3.668058,0.830174,0.864623
24,15,0.105304,3.571585,0.815841,0.85092
24,16,0.115038,3.471959,0.799364,0.839948
24,17,0.127475,3.424963,0.778877,0.825857
24,18,0.135271,3.432489,0.766366,0.820219
24,19,0.150487,3.263808,0.742688,0.81238
24,20,0.155942,3.2077,0.734439,0.799407
24,21,0.169498,3.146552,0.714478,0.793105
24,22,0.178903,3.089374,0.701077,0.778977
24,23,0.19552,2.988556,0.678273,0.772794
24,24,0.205637,2.952689,0.664922,0.763099
24,25,0.220413,2.841279,0.646123,0.753056
24,26,0.230757,2.811569,0.63344,0.750366
24,27,0.253205,2.666021,0.607211,0.71177
24,28,0.262925,2.651958,0.596379,0.721985
24,29,0.276002,2.581479,0.582283,0.711526
25,0,0.0,3.015017,1.0,0.991972
25,1,0.010576,2.977672,0.988913,0.980964
25,2,0.024845,2.963646,0.969705,0.967704
25,3,0.035443,2.881745,0.954333,0.956903
25,4,0.042859,2.794165,0.943304,0.950789
25,5,0.053821,2.775572,0.926789,0.939317
25,6,0.069982,2.688529,0.902321,0.919713
25,7,0.074837,2.728973,0.894993,0.912939
25,8,0.090539,2.636154,0.871495,0.899425
25,9,0.098926,2.618727,0.859111,0.889194
25,10,0.119009,2.460973,0.830071,0.883442
25,11,0.122868,2.490618,0.824601,0.863216
25,12,0.143442,2.345861,0.796094,0.856974
25,13,0.154329,2.297463,0.781473,0.847857
25,14,0.165312,2.282472,0.767058,0.832377
25,15,0.17121,2.303176,0.759457,0.831398
25,16,0.188089,2.183604,0.738247,0.823934
25,17,0.205305,2.142965,0.717436,0.803518
25,18,0.218694,2.121589,0.701817,0.80231
25,19,0.231007,2.072425,0.687881,0.792821
25,20,0.242943,2.060496,0.674757,0.775247
25,21,0.27106,1.92783,0.645282,0.755583
25,22,0.288955,1.866462,0.627533,0.750907
25,23,0.307749,1.801517,0.609696,0.732665
25,24,0.325989,1.765454,0.593134,0.713959
25,25,0.341656,1.712056,0.579472,0.717267
25,26,0.365221,1.642506,0.559854,0.718439
25,27,0.381921,1.664999,0.546594,0.696401
25,28,0.403655,1.584404,0.530089,0.689505
25,29,0.415204,1.5988,0.521649,0.685709
26,0,0.002882,4.779324,0.996219,0.992554
26,1,0.003588,4.793661,0.995088,0.978029
26,2,0.01168,4.704821,0.980058,0.967026
26,3,0.01824,4.645679,0.966427,0.943905
26,4,0.020765,4.689981,0.960996,0.930858
26,5,0.027741,4.601106,0.945666,0.919105
26,6,0.03076,4.582385,0.938932,0.899045
26,7,0.036658,4.538658,0.925688,0.883491
26,8,0.043998,4.447208,0.909144,0.866996
26,9,0.051544,4.272935,0.892188,0.864124
26,10,0.058159,4.222872,0.877439,0.846904
26,11,0.064672,4.18066,0.863069,0.840062
26,12,0.066408,4.312174,0.859269,0.830294
26,13,0.076715,4.080752,0.837002,0.808032
26,14,0.082599,3.993439,0.824541,0.803176
26,15,0.091678,3.924246,0.805694,0.796792
26,16,0.099939,3.794081,0.788972,0.779418
26,17,0.107968,3.750223,0.77312,0.776405
26,18,0.115189,3.70815,0.759205,0.758129
26,19,0.121418,3.615227,0.747463,0.755877
26,20,0.1324,3.492349,0.727351,0.7313
26,21,0.143877,3.418458,0.707126,0.727095
26,22,0.150035,3.359442,0.696603,0.718979
26,23,0.167812,3.185481,0.667479,0.697613
26,24,0.178743,3.128996,0.650463,0.699974
26,25,0.189528,3.026113,0.634314,0.680855
26,26,0.199653,2.961116,0.61971,0.67164
26,27,0.217296,2.848143,0.595488,0.667903
26,28,0.227013,2.846421,0.582782,0.654225
26,29,0.234967,2.812025,0.572701,0.651001
27,0,0.000728,4.212969,0.99945,0.988067
27,1,0.005458,4.322008,0.993863,0.983339
27,2,0.011442,4.170216,0.98521,0.987168
27,3,0.015653,4.220731,0.978602,0.971904
27,4,0.021156,4.161496,0.969567,0.953004
27,5,0.027716,4.129055,0.958402,0.948774
27,6,0.035792,3.995448,0.944295,0.931766
27,7,0.036237,3.966009,0.943511,0.93893
27,8,0.043614,3.951198,0.930422,0.911071
27,9,0.047201,3.972682,0.924025,0.917156
27,10,0.056806,3.958354,0.906876,0.906432
27,11,0.060761,3.812536,0.899827,0.893178
27,12,0.064905,3.816897,0.892462,0.891165
27,13,0.07595,3.709265,0.872978,0.882884
27,14,0.084603,3.672143,0.857915,0.862042
27,15,0.091105,3.554931,0.846737,0.857206
27,16,0.093965,3.658039,0.841861,0.859081
27,17,0.10298,3.53986,0.826669,0.846319
27,18,0.112698,3.502098,0.810612,0.838465
27,19,0.117904,3.426079,0.802152,0.835779
27,20,0.128263,3.369703,0.785623,0.821508
27,21,0.135669,3.351202,0.774061,0.818743
27,22,0.145107,3.256319,0.759635,0.811829
27,23,0.15739,3.179225,0.741384,0.803744
27,24,0.173031,3.053614,0.718995,0.780628
27,25,0.181434,3.012042,0.707356,0.776834
27,26,0.195659,2.916631,0.68826,0.77177
27,27,0.204511,2.875839,0.676755,0.754917
27,28,0.215227,2.874741,0.663206,0.754488
27,29,0.222079,2.853731,0.654754,0.749002
28,0,0.0,2.772812,1.0,0.986027
28,1,0.012077,2.777054,0.985145,0.980205
28,2,0.024249,2.704776,0.966367,0.966805
28,3,0.035399,2.699138,0.948045,0.947068
28,4,0.046936,2.610897,0.92861,0.929195
28,5,0.058074,2.554099,0.909701,0.916874
28,6,0.078475,2.439413,0.875307,0.897885
28,7,0.086365,2.383856,0.862209,0.883857
28,8,0.095575,2.396663,0.847117,0.864753
28,9,0.107473,2.333031,0.827978,0.847437
28,10,0.119089,2.282149,0.809723,0.844023
28,11,0.134137,2.195811,0.786746,0.820407
28,12,0.14749,2.150518,0.767017,0.810063
28,13,0.154566,2.141829,0.756818,0.805381
28,14,0.168907,2.088817,0.73669,0.797232
28,15,0.189498,1.967445,0.709055,0.780682
28,16,0.205776,1.920226,0.688241,0.761454
28,17,0.221885,1.850983,0.668513,0.745772
28,18,0.23867,1.82551,0.648843,0.729599
28,19,0.244068,1.820564,0.642704,0.740649
28,20,0.266849,1.729722,0.617756,0.713405
28,21,0.291492,1.652431,0.592434,0.702734
28,22,0.306588,1.616721,0.577727,0.690321
28,23,0.317713,1.629502,0.567259,0.679814
28,24,0.347687,1.535818,0.540533,0.662587
28,25,0.356726,1.507164,0.532876,0.652683
28,26,0.382973,1.441147,0.511622,0.651946
28,27,0.403708,1.391963,0.495806,0.634767
28,28,0.426231,1.334234,0.47953,0.631661
28,29,0.4553,1.277373,0.459814,0.609009
29,0,0.001309,4.036813,0.998269,0.985499
29,1,0.005551,3.988956,0.990278,0.965858
29,2,0.010387,3.959721,0.979598,0.954681
29,3,0.013607,3.949047,0.97201,0.936382
29,4,0.017886,3.909577,0.961558,0.931202
29,5,0.025557,3.808051,0.942196,0.912469
29,6,0.027451,3.830957,0.937341,0.909715
29,7,0.033698,3.739514,0.921239,0.880609
29,8,0.038177,3.707471,0.909666,0.882488
29,9,0.045576,3.595053,0.890608,0.856997
29,10,0.049434,3.606717,0.880743,0.853261
29,11,0.051307,3.543454,0.875975,0.839545
29,12,0.055502,3.575946,0.865359,0.836984
29,13,0.06426,3.422829,0.843527,0.808851
29,14,0.069151,3.378652,0.831554,0.808912
29,15,0.073851,3.355523,0.820211,0.804646
29,16,0.081666,3.286987,0.801719,0.800513
29,17,0.085472,3.254252,0.792887,0.774355
29,18,0.091207,3.227673,0.779797,0.7764
29,19,0.099276,3.118811,0.761833,0.763058
29,20,0.104139,3.053277,0.751264,0.748959
29,21,0.115198,2.944832,0.727952,0.739401
29,22,0.1169,2.94234,0.724453,0.739792
29,23,0.124552,2.926261,0.709008,0.73485
29,24,0.138579,2.734755,0.681898,0.717368
29,25,0.137955,2.755236,0.683071,0.709955
29,26,0.148744,2.691245,0.663194,0.696336
29,27,0.162305,2.578832,0.639423,0.693554
29,28,0.169207,2.54286,0.627823,0.683187
29,29,0.171285,2.585219,0.624394,0.690399
30,0,0.0,1.551004,1.0,0.988357
30,1,0.018703,1.523651,0.975421,0.976394
30,2,0.03533,1.451388,0.948716,0.952803
30,3,0.04125,1.444455,0.938878,0.942585
30,4,0.055475,1.436688,0.915001,0.923049
30,5,0.075704,1.393592,0.881134,0.900167
30,6,0.094494,1.32573,0.850326,0.866208
30,7,0.107643,1.286176,0.82932,0.861298
30,8,0.127202,1.249229,0.799067,0.839714
30,9,0.142122,1.177102,0.776845,0.834388
30,10,0.149585,1.194381,0.766019,0.814093
30,11,0.178195,1.118048,0.726304,0.793337
30,12,0.195783,1.102748,0.703286,0.783797
30,13,0.220338,1.0238,0.672873,0.761866
30,14,0.232392,1.018187,0.658651,0.751186
30,15,0.250125,0.992938,0.638544,0.742759
30,16,0.28154,0.934263,0.605175,0.717797
30,17,0.314225,0.888478,0.573286,0.692692
30,18,0.340384,0.862813,0.549664,0.673596
30,19,0.365655,0.821664,0.528313,0.667632
30,20,0.383745,0.791933,0.513853,0.651579
30,21,0.400727,0.786495,0.500866,0.645189
30,22,0.447546,0.729495,0.467761,0.629222
30,23,0.487183,0.690407,0.442514,0.60539
30,24,0.523325,0.649767,0.421446,0.588634
30,25,0.54749,0.618982,0.408297,0.579431
30,26,0.577043,0.606056,0.393148,0.56892
30,27,0.624822,0.570741,0.37062,0.548001
30,28,0.664427,0.546681,0.353587,0.548116
30,29,0.717675,0.513267,0.33274,0.520393
31,0,0.000271,3.216186,0.999771,0.996945
31,1,0.006768,3.20669,0.989229,0.973709
31,2,0.012462,3.175936,0.977849,0.966803
31,3,0.019796,3.117155,0.962025,0.949724
31,4,0.026033,3.018916,0.948016,0.934813
31,5,0.031419,3.008466,0.935703,0.922964
31,6,0.036693,3.014097,0.923551,0.911958
31,7,0.044989,2.860027,0.904391,0.894322
31,8,0.050553,2.90357,0.891589,0.882971
31,9,0.058564,2.778258,0.873311,0.873793
31,10,0.064536,2.771064,0.859847,0.854193
31,11,0.073087,2.713117,0.840869,0.840376
31,12,0.078607,2.668332,0.828828,0.838206
31,13,0.081423,2.702667,0.822753,0.821352
31,14,0.094462,2.547687,0.795249,0.805927
31,15,0.098123,2.489677,0.787718,0.817685
31,16,0.104937,2.495746,0.773934,0.807396
31,17,0.116634,2.409022,0.75098,0.78283
31,18,0.124749,2.37676,0.735582,0.780211
31,19,0.127491,2.367943,0.730476,0.776682
31,20,0.139517,2.27636,0.708657,0.760498
31,21,0.148081,2.23873,0.693681,0.748642
31,22,0.158857,2.173663,0.675484,0.740868
31,23,0.169184,2.15453,0.658701,0.731795
31,24,0.183773,2.036241,0.636048,0.716719
31,25,0.193041,1.985816,0.622274,0.697433
31,26,0.198587,1.991161,0.614252,0.710655
31,27,0.210693,1.90146,0.597297,0.702176
31,28,0.2281,1.852268,0.574186,0.665662
31,29,0.24171,1.787098,0.557102,0.668198
32,0,0.0,1.942029,1.0,0.997081
32,1,0.018688,1.912474,0.960376,0.961781
32,2,0.033279,1.818073,0.923822,0.934113
32,3,0.050358,1.72943,0.880629,0.891971
32,4,0.071512,1.619846,0.828857,0.868136
32,5,0.087702,1.527608,0.791279,0.839227
32,6,0.109513,1.449845,0.74386,0.809742
32,7,0.134299,1.358005,0.694511,0.768952
32,8,0.157195,1.27202,0.653033,0.740161
32,9,0.188925,1.170444,0.601511,0.711249
32,10,0.226622,1.061484,0.54821,0.674162
32,11,0.242006,1.030456,0.528625,0.65951
32,12,0.272184,0.954133,0.493403,0.632633
32,13,0.302113,0.904793,0.462178,0.610556
32,14,0.36628,0.772356,0.405476,0.567689
32,15,0.388359,0.765827,0.388663,0.556598
32,16,0.444868,0.672823,0.350702,0.520544
32,17,0.499797,0.614649,0.319589,0.504646
32,18,0.530742,0.593628,0.304121,0.490085
32,19,0.58489,0.547311,0.280027,0.461625
32,20,0.642747,0.511546,0.257783,0.454836
32,21,0.72482,0.450722,0.231168,0.419089
32,22,0.786835,0.416089,0.214124,0.412563
32,23,0.821838,0.400191,0.205467,0.399236
32,24,0.909914,0.367806,0.186238,0.383076
32,25,1.003933,0.336527,0.169013,0.360288
32,26,1.111572,0.29598,0.152535,0.344144
32,27,1.141342,0.290212,0.14848,0.341208
32,28,1.270552,0.25823,0.132933,0.327581
32,29,1.323194,0.247467,0.127418,0.316558
33,0,0.00332,1.911974,0.997494,1.0
33,1,0.005063,1.856269,0.995848,0.984745
33,2,0.004034,1.831694,0.996836,0.974409
33,3,0.013433,1.86236,0.986734,0.976046
33,4,0.020474,1.862499,0.978193,0.964665
33,5,0.022943,1.838573,0.975079,0.959
33,6,0.027785,1.831961,0.968844,0.955572
33,7,0.029463,1.832359,0.966648,0.954669
33,8,0.040454,1.793007,0.951949,0.937904
33,9,0.041294,1.798828,0.95081,0.94249
33,10,0.041259,1.798617,0.950856,0.935497
33,11,0.053334,1.723372,0.934292,0.925254
33,12,0.061786,1.737758,0.922589,0.926567
33,13,0.063189,1.704877,0.920642,0.915595
33,14,0.075356,1.69972,0.903767,0.904226
33,15,0.076205,1.689747,0.902591,0.905335
33,16,0.080007,1.70572,0.897332,0.907237
33,17,0.084812,1.679885,0.890702,0.894119
33,18,0.090171,1.669795,0.883336,0.891504
33,19,0.095419,1.645268,0.876157,0.884275
33,20,0.100333,1.653052,0.869469,0.879787
33,21,0.112271,1.579924,0.85338,0.868689
33,22,0.110928,1.594545,0.855178,0.868762
33,23,0.113964,1.621914,0.851119,0.876962
33,24,0.121901,1.574615,0.840589,0.86046
33,25,0.14423,1.494292,0.811651,0.840021
33,26,0.140364,1.558659,0.816584,0.850402
33,27,0.144924,1.541826,0.810768,0.85126
33,28,0.147236,1.530691,0.807837,0.850666
33,29,0.162071,1.486445,0.789318,0.828373
34,0,0.0,1.586383,1.0,1.0
34,1,0.01393,1.558446,0.986291,0.997922
34,2,0.022496,1.546415,0.97589,0.974843
34,3,0.039909,1.497702,0.953149,0.962104
34,4,0.051574,1.464464,0.937327,0.945427
34,5,0.063819,1.430711,0.920522,0.949067
34,6,0.084089,1.375331,0.892686,0.915611
34,7,0.086808,1.394177,0.888972,0.916682
34,8,0.109003,1.348301,0.859009,0.904614
34,9,0.124768,1.303428,0.838212,0.884317
34,10,0.130794,1.303746,0.830388,0.876784
34,11,0.146059,1.261192,0.810908,0.869632
34,12,0.161134,1.246875,0.792168,0.870375
34,13,0.181674,1.187046,0.767469,0.842335
34,14,0.19511,1.160844,0.751841,0.832944
34,15,0.211746,1.141183,0.733072,0.816923
34,16,0.230696,1.121,0.712469,0.812104
34,17,0.241317,1.081642,0.701279,0.807031
34,18,0.247198,1.096211,0.695191,0.795464
34,19,0.283527,1.011844,0.659252,0.779547
34,20,0.302105,0.999256,0.641941,0.763529
34,21,0.318371,0.965127,0.627351,0.747415
34,22,0.334327,0.932411,0.613533,0.750445
34,23,0.34854,0.942252,0.601622,0.750517
34,24,0.363942,0.91767,0.589121,0.726191
34,25,0.401821,0.86179,0.560089,0.71453
34,26,0.406582,0.864074,0.556603,0.717756
34,27,0.430533,0.845736,0.539592,0.699387
34,28,0.453067,0.815221,0.524351,0.682746
34,29,0.482697,0.78704,0.505366,0.6772
35,0,0.0,4.404094,1.0,0.998728
35,1,0.006104,4.371016,0.994325,0.978829
35,2,0.011769,4.340915,0.987607,0.973304
35,3,0.016295,4.314091,0.981794,0.958581
35,4,0.024501,4.259556,0.970638,0.953315
35,5,0.029504,4.217285,0.96357,0.947313
35,6,0.034216,4.214574,0.956787,0.938674
35,7,0.044955,4.134321,0.941027,0.924222
35,8,0.049068,4.089644,0.93492,0.922369
35,9,0.053293,4.137551,0.928622,0.917397
35,10,0.061731,4.100262,0.916011,0.908697
35,11,0.069435,3.999416,0.904496,0.895727
35,12,0.072857,3.979496,0.899392,0.889114
35,13,0.081458,3.893183,0.88661,0.893438
35,14,0.084678,3.940891,0.881849,0.879963
35,15,0.093277,3.910206,0.869211,0.87032
35,16,0.102846,3.775706,0.855302,0.855648
35,17,0.111596,3.706959,0.842748,0.850964
35,18,0.119306,3.690674,0.83183,0.845111
35,19,0.12792,3.629594,0.8198,0.84335
35,20,0.137282,3.550204,0.806938,0.831865
35,21,0.14218,3.555372,0.8003,0.829462
35,22,0.151353,3.517172,0.788039,0.814862
35,23,0.164748,3.380347,0.770543,0.81959
35,24,0.170694,3.459232,0.762935,0.804252
35,25,0.194001,3.195984,0.734046,0.79278
35,26,0.197192,3.201262,0.730206,0.786391
35,27,0.211351,3.162287,0.713503,0.778301
35,28,0.221625,3.172518,0.70172,0.768945
35,29,0.236539,3.012306,0.685108,0.764469
36,0,0.001254,2.202505,0.998737,0.987979
36,1,0.012444,2.197656,0.980532,0.978276
36,2,0.02656,2.11901,0.953005,0.95644
36,3,0.037799,2.086716,0.929961,0.942406
36,4,0.053533,1.998895,0.897384,0.921658
36,5,0.061039,1.949055,0.881949,0.903991
36,6,0.075447,1.945579,0.852799,0.887525
36,7,0.094744,1.763193,0.815089,0.859775
36,8,0.103835,1.811024,0.797941,0.856527
36,9,0.12084,1.725646,0.767005,0.8286
36,10,0.131058,1.657436,0.749148,0.816474
36,11,0.146672,1.6416,0.722922,0.798739
36,12,0.160095,1.541986,0.701388,0.783232
36,13,0.175862,1.524859,0.677258,0.781121
36,14,0.194866,1.418221,0.649778,0.756333
36,15,0.20288,1.407366,0.638694,0.74633
36,16,0.22243,1.350382,0.61285,0.726699
36,17,0.237888,1.313131,0.593555,0.722196
36,18,0.25393,1.28081,0.574534,0.70114
36,19,0.269977,1.230147,0.556468,0.692605
36,20,0.291156,1.166072,0.534,0.687757
36,21,0.308877,1.156239,0.516322,0.659932
