scenario_id,step,wave_H_m,wind_V_ms,water_depth_m,scour_depth_m
93,0,0.903,5.27,21.41,0.494
93,1,0.638,4.95,21.41,1.133
93,2,0.847,6.01,21.41,1.753
93,3,1.053,5.81,21.41,2.297
93,4,0.902,6.34,21.41,2.774
93,5,1.146,6.65,21.41,3.141
93,6,1.172,6.26,21.41,3.542
93,7,1.062,7.12,21.41,3.867
93,8,1.051,6.67,21.41,4.197
93,9,1.117,6.94,21.41,4.512
93,10,1.451,8.18,21.41,4.743
93,11,1.411,8.18,21.41,4.965
93,12,1.274,8.71,21.41,5.19
93,13,1.239,8.22,21.41,5.349
93,14,1.351,8.61,21.41,5.565
93,15,1.402,8.99,21.41,5.685
93,16,1.292,9.07,21.41,5.813
93,17,1.463,9.1,21.41,5.956
93,18,1.625,9.3,21.41,6.074
93,19,1.352,9.88,21.41,6.187
93,20,1.653,9.75,21.41,6.241
93,21,1.746,9.99,21.41,6.348
93,22,1.591,10.68,21.41,6.402
93,23,1.855,10.78,21.41,6.454
93,24,1.655,11.34,21.41,6.51
93,25,1.807,11.18,21.41,6.558
93,26,1.771,11.38,21.41,6.613
93,27,1.81,11.92,21.41,6.694
93,28,1.817,11.8,21.41,6.725
93,29,1.987,12.09,21.41,6.722
94,0,2.778,7.23,11.7,0.029
94,1,2.816,7.71,11.7,0.612
94,2,2.817,8.66,11.7,1.132
94,3,3.123,8.07,11.7,1.605
94,4,3.255,9.23,11.7,2.052
94,5,3.321,9.42,11.7,2.394
94,6,3.659,10.03,11.7,2.778
94,7,3.446,10.86,11.7,3.017
94,8,3.511,10.7,11.7,3.32
94,9,3.79,10.91,11.7,3.592
94,10,4.064,10.6,11.7,3.818
94,11,4.017,10.99,11.7,3.996
94,12,4.155,11.81,11.7,4.206
94,13,4.478,11.55,11.7,4.367
94,14,4.559,12.61,11.7,4.485
94,15,4.68,12.14,11.7,4.639
94,16,4.851,13.48,11.7,4.767
94,17,4.86,13.4,11.7,4.85
94,18,4.995,13.89,11.7,4.994
94,19,5.244,13.99,11.7,5.032
94,20,5.158,14.0,11.7,5.131
94,21,5.208,15.3,11.7,5.176
94,22,5.509,15.68,11.7,5.267
94,23,5.776,15.54,11.7,5.303
94,24,5.838,16.2,11.7,5.371
94,25,6.028,16.24,11.7,5.392
94,26,5.871,16.8,11.7,5.483
94,27,6.234,17.3,11.7,5.513
94,28,6.398,17.6,11.7,5.562
94,29,6.328,18.19,11.7,5.565
95,0,1.569,6.85,30.33,1.102
95,1,1.543,7.02,30.33,1.752
95,2,1.933,7.11,30.33,2.359
95,3,1.48,7.52,30.33,2.946
95,4,1.906,8.23,30.33,3.386
95,5,1.801,7.86,30.33,3.865
95,6,1.75,8.96,30.33,4.25
95,7,1.931,8.87,30.33,4.59
95,8,2.083,9.03,30.33,4.901
95,9,2.231,9.27,30.33,5.2
95,10,2.371,10.13,30.33,5.509
95,11,2.412,10.24,30.33,5.759
95,12,2.245,11.05,30.33,5.942
95,13,2.526,10.51,30.33,6.137
95,14,2.524,11.04,30.33,6.325
95,15,2.491,11.51,30.33,6.469
95,16,2.607,11.64,30.33,6.631
95,17,2.628,12.19,30.33,6.744
95,18,2.775,12.6,30.33,6.856
95,19,2.77,12.98,30.33,6.944
95,20,2.811,13.61,30.33,7.033
95,21,3.034,13.09,30.33,7.074
95,22,3.12,13.9,30.33,7.238
95,23,3.11,13.93,30.33,7.28
95,24,3.337,14.58,30.33,7.337
95,25,3.246,14.9,30.33,7.362
95,26,3.313,14.8,30.33,7.439
95,27,3.481,15.15,30.33,7.482
95,28,3.473,15.89,30.33,7.522
95,29,3.567,16.07,30.33,7.582
96,0,2.022,5.35,19.85,1.431
96,1,2.386,5.87,19.85,2.166
96,2,2.311,6.15,19.85,2.856
96,3,2.482,6.04,19.85,3.477
96,4,2.58,6.2,19.85,4.1
96,5,2.719,6.34,19.85,4.599
96,6,2.878,6.99,19.85,5.007
96,7,2.994,6.81,19.85,5.396
96,8,3.219,7.53,19.85,5.808
96,9,3.285,8.13,19.85,6.14
96,10,3.182,7.92,19.85,6.447
96,11,3.491,8.13,19.85,6.727
96,12,3.624,9.15,19.85,6.966
96,13,3.669,9.26,19.85,7.156
96,14,3.806,8.84,19.85,7.383
96,15,3.941,9.37,19.85,7.574
96,16,4.108,9.69,19.85,7.704
96,17,3.984,9.92,19.85,7.87
96,18,4.227,10.66,19.85,7.985
96,19,4.512,10.4,19.85,8.155
96,20,4.612,10.71,19.85,8.195
96,21,4.665,11.11,19.85,8.341
96,22,4.744,11.52,19.85,8.372
96,23,4.965,11.7,19.85,8.52
96,24,5.102,11.84,19.85,8.532
96,25,5.007,11.48,19.85,8.622
96,26,5.032,12.06,19.85,8.643
96,27,5.212,12.71,19.85,8.701
96,28,5.659,12.8,19.85,8.793
96,29,5.302,13.24,19.85,8.837
97,0,3.16,11.14,24.03,0.401
97,1,3.22,10.73,24.03,0.993
97,2,3.529,11.94,24.03,1.525
97,3,3.551,12.01,24.03,1.964
97,4,3.815,12.9,24.03,2.376
97,5,3.786,13.12,24.03,2.789
97,6,4.197,14.28,24.03,3.125
97,7,4.412,14.19,24.03,3.457
97,8,4.407,14.47,24.03,3.743
97,9,4.586,15.3,24.03,3.973
97,10,4.738,15.78,24.03,4.23
97,11,4.928,16.53,24.03,4.436
97,12,5.06,16.84,24.03,4.624
97,13,5.296,17.95,24.03,4.77
97,14,5.497,17.69,24.03,4.945
97,15,5.447,18.2,24.03,5.077
97,16,5.653,18.56,24.03,5.203
97,17,5.928,19.28,24.03,5.335
97,18,5.851,19.83,24.03,5.408
97,19,5.951,20.36,24.03,5.48
97,20,6.325,20.81,24.03,5.551
97,21,6.507,21.11,24.03,5.67
97,22,6.54,21.54,24.03,5.721
97,23,6.709,22.2,24.03,5.807
97,24,6.846,23.17,24.03,5.787
97,25,6.99,23.75,24.03,5.894
97,26,7.301,23.83,24.03,5.915
97,27,7.268,24.08,24.03,5.952
97,28,7.515,24.85,24.03,5.98
97,29,7.605,26.01,24.03,6.045
98,0,2.824,7.61,30.45,0.144
98,1,3.2,7.83,30.45,0.925
98,2,3.205,8.31,30.45,1.687
98,3,3.419,8.84,30.45,2.362
98,4,3.392,8.38,30.45,2.95
98,5,3.612,8.96,30.45,3.509
98,6,3.906,9.27,30.45,3.967
98,7,4.232,9.96,30.45,4.367
98,8,3.919,10.19,30.45,4.812
98,9,4.24,10.72,30.45,5.168
98,10,4.445,10.69,30.45,5.493
98,11,4.485,11.61,30.45,5.799
98,12,4.775,11.53,30.45,5.999
98,13,4.747,12.11,30.45,6.269
98,14,4.992,12.62,30.45,6.469
98,15,5.068,12.95,30.45,6.655
98,16,5.386,13.07,30.45,6.85
98,17,5.339,13.56,30.45,7.022
98,18,5.515,14.19,30.45,7.154
98,19,5.788,14.18,30.45,7.262
98,20,5.734,14.16,30.45,7.387
98,21,5.987,14.91,30.45,7.511
98,22,5.942,15.07,30.45,7.599
98,23,6.158,14.73,30.45,7.659
98,24,6.449,15.93,30.45,7.733
98,25,6.455,16.18,30.45,7.779
98,26,6.643,16.84,30.45,7.866
98,27,6.89,16.62,30.45,7.896
98,28,6.926,16.75,30.45,8.022
98,29,7.21,17.61,30.45,8.008
99,0,0.938,9.16,37.35,0.736
99,1,1.004,9.51,37.35,1.234
99,2,1.129,9.93,37.35,1.639
99,3,1.081,10.04,37.35,2.027
99,4,1.247,10.75,37.35,2.358
99,5,1.228,11.13,37.35,2.694
99,6,1.129,11.99,37.35,3.025
99,7,1.355,12.22,37.35,3.261
99,8,1.296,12.46,37.35,3.489
99,9,1.275,13.5,37.35,3.727
99,10,1.386,13.34,37.35,3.905
99,11,1.514,14.02,37.35,4.061
99,12,1.492,14.24,37.35,4.223
99,13,1.673,15.22,37.35,4.344
99,14,1.644,15.19,37.35,4.474
99,15,1.632,15.64,37.35,4.595
99,16,1.521,16.0,37.35,4.713
99,17,1.65,16.53,37.35,4.769
99,18,1.719,17.27,37.35,4.879
99,19,1.826,17.6,37.35,4.945
99,20,1.864,17.79,37.35,5.003
99,21,1.862,18.73,37.35,5.075
99,22,1.901,18.92,37.35,5.091
99,23,2.005,18.96,37.35,5.172
99,24,1.892,19.12,37.35,5.21
99,25,2.191,19.84,37.35,5.267
99,26,1.861,20.53,37.35,5.263
99,27,2.256,21.02,37.35,5.346
99,28,2.15,21.69,37.35,5.39
99,29,2.299,21.39,37.35,5.396
100,0,2.606,4.26,34.76,1.295
100,1,2.728,4.25,34.76,1.686
100,2,2.873,4.42,34.76,2.036
100,3,3.022,4.84,34.76,2.401
100,4,3.032,5.35,34.76,2.716
100,5,3.293,5.68,34.76,2.948
100,6,3.205,5.38,34.76,3.21
100,7,3.437,5.63,34.76,3.436
100,8,3.645,5.56,34.76,3.697
100,9,3.785,6.37,34.76,3.824
100,10,3.856,6.29,34.76,3.944
100,11,3.894,7.22,34.76,4.085
100,12,4.147,7.06,34.76,4.274
100,13,4.115,7.1,34.76,4.428
100,14,4.481,7.17,34.76,4.48
100,15,4.421,7.13,34.76,4.575
100,16,4.4,7.38,34.76,4.678
100,17,4.558,7.81,34.76,4.732
100,18,4.806,8.0,34.76,4.768
100,19,4.94,8.12,34.76,4.903
100,20,5.247,8.75,34.76,4.928
100,21,5.07,9.0,34.76,5.013
100,22,5.302,8.92,34.76,5.024
100,23,5.316,9.85,34.76,5.084
100,24,5.497,8.96,34.76,5.136
100,25,5.838,9.71,34.76,5.175
100,26,5.68,9.84,34.76,5.189
100,27,5.977,9.95,34.76,5.216
100,28,6.081,10.12,34.76,5.25
100,29,6.164,10.54,34.76,5.27
101,0,3.944,7.77,23.52,0.802
101,1,3.964,8.1,23.52,1.504
101,2,4.433,8.2,23.52,2.119
101,3,4.648,8.48,23.52,2.747
101,4,4.648,9.26,23.52,3.238
101,5,5.074,9.61,23.52,3.726
101,6,4.979,10.05,23.52,4.135
101,7,5.247,10.45,23.52,4.484
101,8,5.538,10.7,23.52,4.842
101,9,5.537,11.18,23.52,5.142
101,10,5.633,11.36,23.52,5.415
101,11,5.797,12.45,23.52,5.695
101,12,6.353,12.13,23.52,5.951
101,13,6.282,12.64,23.52,6.126
101,14,6.504,12.91,23.52,6.286
101,15,6.599,13.29,23.52,6.476
101,16,6.993,13.89,23.52,6.634
101,17,7.008,14.23,23.52,6.706
101,18,7.225,14.51,23.52,6.879
101,19,7.492,14.94,23.52,6.979
101,20,7.543,15.18,23.52,7.086
101,21,7.82,15.9,23.52,7.167
101,22,8.166,16.77,23.52,7.226
101,23,8.256,16.27,23.52,7.343
101,24,8.414,17.03,23.52,7.374
101,25,8.611,17.3,23.52,7.417
101,26,8.738,17.87,23.52,7.489
101,27,9.164,18.26,23.52,7.546
101,28,9.071,18.49,23.52,7.571
101,29,9.362,18.79,23.52,7.616
102,0,1.06,5.55,21.63,0.072
102,1,1.2,5.72,21.63,0.837
102,2,1.26,6.2,21.63,1.538
102,3,1.197,6.12,21.63,2.161
102,4,1.28,6.6,21.63,2.791
102,5,1.335,7.38,21.63,3.273
102,6,1.125,7.35,21.63,3.674
102,7,1.244,7.87,21.63,4.17
102,8,1.393,8.31,21.63,4.548
102,9,1.448,8.09,21.63,4.844
102,10,1.435,8.48,21.63,5.172
102,11,1.681,8.61,21.63,5.449
102,12,1.656,8.73,21.63,5.702
102,13,1.685,8.96,21.63,5.966
102,14,1.632,9.77,21.63,6.142
102,15,1.804,9.86,21.63,6.32
102,16,1.596,10.62,21.63,6.517
102,17,1.893,10.63,21.63,6.653
102,18,1.966,10.4,21.63,6.743
102,19,2.035,11.14,21.63,6.887
102,20,1.905,11.07,21.63,7.015
102,21,2.134,11.8,21.63,7.088
102,22,2.058,11.57,21.63,7.236
102,23,2.132,11.67,21.63,7.278
102,24,2.336,12.02,21.63,7.333
102,25,2.516,12.31,21.63,7.391
102,26,2.37,12.56,21.63,7.491
102,27,2.334,12.91,21.63,7.512
102,28,2.485,13.61,21.63,7.58
102,29,2.611,14.17,21.63,7.593
103,0,3.547,7.37,17.19,1.463
103,1,3.928,8.52,17.19,2.142
103,2,3.75,8.37,17.19,2.773
103,3,4.015,8.99,17.19,3.327
103,4,4.313,8.77,17.19,3.872
103,5,4.475,9.8,17.19,4.3
103,6,4.3,9.41,17.19,4.72
103,7,4.663,10.48,17.19,5.094
103,8,4.98,10.84,17.19,5.464
103,9,5.288,11.19,17.19,5.752
103,10,5.238,11.29,17.19,6.024
103,11,5.299,12.05,17.19,6.223
103,12,5.403,12.38,17.19,6.463
103,13,5.894,12.57,17.19,6.7
103,14,5.914,13.21,17.19,6.834
103,15,5.924,13.36,17.19,7.022
103,16,6.157,13.92,17.19,7.146
103,17,6.376,14.1,17.19,7.28
103,18,6.568,14.58,17.19,7.453
103,19,6.592,15.06,17.19,7.541
103,20,6.789,15.14,17.19,7.643
103,21,6.853,15.27,17.19,7.727
103,22,7.291,16.09,17.19,7.787
103,23,7.321,16.74,17.19,7.848
103,24,7.57,16.85,17.19,7.918
103,25,7.834,17.23,17.19,7.98
103,26,7.882,17.5,17.19,8.071
103,27,8.017,18.11,17.19,8.056
103,28,8.216,18.2,17.19,8.114
103,29,8.371,18.5,17.19,8.145
104,0,3.084,10.64,21.17,1.264
104,1,3.133,10.65,21.17,2.04
104,2,3.19,11.57,21.17,2.694
104,3,3.492,12.13,21.17,3.314
104,4,3.653,12.47,21.17,3.865
104,5,3.539,12.42,21.17,4.374
104,6,3.969,13.3,21.17,4.834
104,7,3.995,13.73,21.17,5.236
104,8,4.13,14.14,21.17,5.606
104,9,4.345,14.83,21.17,5.943
104,10,4.331,15.52,21.17,6.192
104,11,4.626,15.64,21.17,6.498
104,12,4.635,16.23,21.17,6.747
104,13,4.668,16.71,21.17,6.969
104,14,4.859,17.62,21.17,7.155
104,15,5.158,17.7,21.17,7.34
104,16,5.15,17.9,21.17,7.484
104,17,5.548,18.3,21.17,7.608
104,18,5.649,19.37,21.17,7.794
104,19,5.806,19.54,21.17,7.87
104,20,5.828,20.46,21.17,7.996
104,21,5.984,20.36,21.17,8.08
104,22,5.982,21.09,21.17,8.213
104,23,6.344,21.35,21.17,8.258
104,24,6.425,22.38,21.17,8.324
104,25,6.587,22.94,21.17,8.408
104,26,6.842,23.35,21.17,8.494
104,27,6.755,23.42,21.17,8.51
104,28,6.946,24.02,21.17,8.541
104,29,7.134,24.81,21.17,8.605
105,0,3.115,9.68,13.33,0.166
105,1,3.345,10.61,13.33,1.189
105,2,3.568,11.63,13.33,2.121
105,3,3.641,11.61,13.33,2.889
105,4,3.96,11.71,13.33,3.614
105,5,3.833,12.47,13.33,4.267
105,6,4.251,12.95,13.33,4.849
105,7,4.36,14.27,13.33,5.396
105,8,4.391,14.62,13.33,5.885
105,9,4.511,14.84,13.33,6.296
105,10,4.55,15.01,13.33,6.643
105,11,4.834,15.96,13.33,7.054
105,12,5.173,15.75,13.33,7.405
105,13,5.217,16.91,13.33,7.641
105,14,5.494,17.35,13.33,7.877
105,15,5.471,17.52,13.33,8.153
105,16,5.758,18.4,13.33,8.384
105,17,5.771,18.42,13.33,8.549
105,18,5.901,18.66,13.33,8.743
105,19,6.142,19.83,13.33,8.879
105,20,6.241,20.0,13.33,9.016
105,21,6.308,20.7,13.33,9.116
105,22,6.599,21.56,13.33,9.245
105,23,6.783,21.29,13.33,9.341
105,24,7.054,21.95,13.33,9.432
105,25,7.176,22.96,13.33,9.511
105,26,7.359,23.18,13.33,9.595
105,27,7.464,23.26,13.33,9.631
105,28,7.58,23.68,13.33,9.734
105,29,7.579,24.3,13.33,9.755
106,0,1.502,5.82,39.13,1.378
106,1,1.618,6.41,39.13,2.028
106,2,1.776,6.65,39.13,2.579
106,3,1.771,7.0,39.13,3.078
106,4,1.898,6.96,39.13,3.578
106,5,1.743,7.48,39.13,3.98
106,6,1.885,7.18,39.13,4.404
106,7,2.032,8.13,39.13,4.71
106,8,2.177,8.73,39.13,5.072
106,9,2.118,8.24,39.13,5.322
106,10,2.196,9.1,39.13,5.575
106,11,2.345,9.07,39.13,5.761
106,12,2.236,9.78,39.13,6.009
106,13,2.581,9.88,39.13,6.189
106,14,2.404,10.25,39.13,6.331
106,15,2.372,10.44,39.13,6.509
106,16,2.636,11.11,39.13,6.635
106,17,2.877,11.11,39.13,6.76
106,18,2.838,11.08,39.13,6.875
106,19,2.926,11.61,39.13,6.965
106,20,2.927,11.77,39.13,7.068
106,21,2.979,12.22,39.13,7.142
106,22,2.912,12.33,39.13,7.226
106,23,2.912,12.55,39.13,7.272
106,24,3.229,13.1,39.13,7.32
106,25,3.413,13.35,39.13,7.381
106,26,3.388,13.95,39.13,7.472
106,27,3.487,13.79,39.13,7.506
106,28,3.655,13.62,39.13,7.55
106,29,3.601,14.39,39.13,7.587
107,0,1.495,8.95,27.22,0.667
107,1,1.499,10.02,27.22,1.292
107,2,1.855,9.85,27.22,1.837
107,3,1.779,10.51,27.22,2.344
107,4,1.704,11.16,27.22,2.772
107,5,1.754,12.19,27.22,3.183
107,6,2.07,11.86,27.22,3.546
107,7,1.913,12.64,27.22,3.883
107,8,2.275,13.26,27.22,4.181
107,9,1.887,13.99,27.22,4.436
107,10,2.378,14.23,27.22,4.677
107,11,2.357,14.79,27.22,4.896
107,12,2.393,15.17,27.22,5.12
107,13,2.436,15.01,27.22,5.228
107,14,2.716,15.93,27.22,5.402
107,15,2.67,16.54,27.22,5.578
107,16,2.582,16.45,27.22,5.7
107,17,2.573,17.02,27.22,5.816
107,18,2.835,17.41,27.22,5.929
107,19,2.89,18.34,27.22,6.015
107,20,2.811,18.54,27.22,6.085
107,21,3.03,18.92,27.22,6.185
107,22,3.051,19.09,27.22,6.243
107,23,3.183,19.91,27.22,6.296
107,24,3.327,20.21,27.22,6.375
107,25,3.476,20.91,27.22,6.425
107,26,3.491,20.95,27.22,6.462
107,27,3.401,21.8,27.22,6.534
107,28,3.582,22.08,27.22,6.563
107,29,3.625,22.29,27.22,6.591
108,0,3.538,11.51,13.83,0.609
108,1,3.888,12.13,13.83,1.418
108,2,4.211,13.0,13.83,2.189
108,3,4.206,13.67,13.83,2.917
108,4,4.221,14.29,13.83,3.527
108,5,4.56,14.88,13.83,4.103
108,6,4.613,15.14,13.83,4.597
108,7,4.998,16.26,13.83,5.092
108,8,5.141,16.38,13.83,5.469
108,9,5.249,17.22,13.83,5.874
108,10,5.41,17.61,13.83,6.215
108,11,5.599,18.35,13.83,6.513
108,12,5.799,18.75,13.83,6.763
108,13,5.898,19.51,13.83,7.012
108,14,6.013,19.96,13.83,7.258
108,15,6.443,20.78,13.83,7.486
108,16,6.468,20.87,13.83,7.664
108,17,6.701,21.16,13.83,7.822
108,18,6.89,21.97,13.83,7.954
108,19,7.071,23.16,13.83,8.112
108,20,7.098,23.37,13.83,8.19
108,21,7.225,24.02,13.83,8.287
108,22,7.511,24.25,13.83,8.429
108,23,7.787,25.16,13.83,8.511
108,24,7.852,25.41,13.83,8.622
108,25,8.066,26.03,13.83,8.677
108,26,8.492,26.74,13.83,8.772
108,27,8.272,27.57,13.83,8.787
108,28,8.558,28.18,13.83,8.86
108,29,9.0,28.76,13.83,8.893
109,0,1.755,8.28,20.58,0.719
109,1,1.774,9.18,20.58,1.269
109,2,2.046,9.54,20.58,1.814
109,3,2.02,9.57,20.58,2.249
109,4,2.064,10.45,20.58,2.688
109,5,2.203,10.8,20.58,3.079
109,6,2.203,11.45,20.58,3.453
109,7,2.252,11.74,20.58,3.696
109,8,2.428,11.97,20.58,4.015
109,9,2.423,12.84,20.58,4.269
109,10,2.61,12.32,20.58,4.464
109,11,2.729,13.39,20.58,4.703
109,12,2.864,13.3,20.58,4.868
109,13,2.976,13.98,20.58,5.02
109,14,2.908,14.83,20.58,5.213
109,15,3.083,14.72,20.58,5.349
109,16,3.168,15.09,20.58,5.473
109,17,3.236,16.66,20.58,5.594
109,18,3.24,15.96,20.58,5.672
109,19,3.27,17.28,20.58,5.815
109,20,3.508,17.16,20.58,5.86
109,21,3.372,17.48,20.58,5.96
109,22,3.601,18.23,20.58,5.967
109,23,3.458,18.88,20.58,6.044
109,24,3.664,18.56,20.58,6.128
109,25,3.795,19.17,20.58,6.158
109,26,4.077,20.0,20.58,6.185
109,27,4.122,20.26,20.58,6.209
109,28,4.082,20.92,20.58,6.296
109,29,4.296,21.17,20.58,6.327
110,0,0.809,4.53,26.41,1.257
110,1,0.739,4.23,26.41,1.854
110,2,0.652,4.44,26.41,2.394
110,3,0.804,4.66,26.41,2.913
110,4,0.85,4.71,26.41,3.337
110,5,0.771,5.2,26.41,3.753
110,6,0.966,5.21,26.41,4.158
110,7,0.992,5.57,26.41,4.425
110,8,1.043,5.81,26.41,4.773
110,9,1.062,5.84,26.41,5.057
110,10,1.141,6.06,26.41,5.284
110,11,1.085,5.8,26.41,5.494
110,12,1.158,6.13,26.41,5.673
110,13,1.133,6.74,26.41,5.846
110,14,1.149,7.1,26.41,5.974
110,15,1.376,6.29,26.41,6.163
110,16,1.073,6.89,26.41,6.284
110,17,1.4,7.26,26.41,6.395
110,18,1.285,7.18,26.41,6.514
110,19,1.306,7.39,26.41,6.611
110,20,1.442,7.97,26.41,6.683
110,21,1.302,8.5,26.41,6.805
110,22,1.404,7.61,26.41,6.857
110,23,1.436,8.36,26.41,6.924
110,24,1.533,8.74,26.41,6.96
110,25,1.51,9.03,26.41,7.024
110,26,1.785,9.08,26.41,7.042
110,27,1.839,9.71,26.41,7.114
110,28,1.492,9.38,26.41,7.135
110,29,1.784,9.96,26.41,7.152
111,0,2.688,9.1,25.99,0.989
111,1,2.782,9.76,25.99,1.437
111,2,2.788,9.83,25.99,1.899
111,3,2.955,10.91,25.99,2.23
111,4,3.03,11.06,25.99,2.586
111,5,3.188,11.65,25.99,2.877
111,6,3.235,11.9,25.99,3.126
111,7,3.47,12.61,25.99,3.36
111,8,3.457,13.01,25.99,3.554
111,9,3.713,13.04,25.99,3.77
111,10,3.733,13.5,25.99,3.98
111,11,4.005,14.23,25.99,4.122
111,12,4.042,14.88,25.99,4.281
111,13,4.264,15.69,25.99,4.364
111,14,4.469,15.67,25.99,4.532
111,15,4.645,16.33,25.99,4.651
111,16,4.359,15.99,25.99,4.69
111,17,4.654,17.53,25.99,4.82
111,18,4.833,17.56,25.99,4.917
111,19,5.035,17.81,25.99,4.995
111,20,4.949,18.22,25.99,5.014
111,21,5.142,18.39,25.99,5.097
111,22,5.379,18.92,25.99,5.162
111,23,5.5,20.19,25.99,5.188
111,24,5.655,19.77,25.99,5.248
111,25,5.787,20.22,25.99,5.259
111,26,5.902,20.76,25.99,5.302
111,27,6.013,21.06,25.99,5.313
111,28,6.125,21.87,25.99,5.35
111,29,6.311,22.64,25.99,5.387
112,0,0.713,3.37,11.07,0.075
112,1,1.137,3.31,11.07,0.6
112,2,0.807,3.98,11.07,1.084
112,3,0.965,4.05,11.07,1.529
112,4,1.095,4.54,11.07,1.825
112,5,1.23,4.27,11.07,2.246
112,6,0.909,4.5,11.07,2.508
112,7,1.251,4.7,11.07,2.81
112,8,1.378,4.95,11.07,3.063
112,9,1.443,4.97,11.07,3.297
112,10,1.319,5.1,11.07,3.454
112,11,1.404,4.88,11.07,3.647
112,12,1.418,5.44,11.07,3.816
112,13,1.486,5.99,11.07,3.958
112,14,1.467,6.2,11.07,4.126
112,15,1.526,5.98,11.07,4.219
112,16,1.704,6.68,11.07,4.298
112,17,1.719,6.45,11.07,4.416
112,18,1.8,6.23,11.07,4.486
112,19,1.818,6.31,11.07,4.593
112,20,1.912,7.34,11.07,4.683
112,21,1.974,7.04,11.07,4.722
112,22,1.758,6.95,11.07,4.785
112,23,1.892,6.81,11.07,4.841
112,24,1.999,7.54,11.07,4.897
112,25,2.065,7.95,11.07,4.947
112,26,2.046,7.79,11.07,4.992
112,27,2.249,7.86,11.07,5.056
112,28,2.401,8.18,11.07,5.045
112,29,2.267,8.89,11.07,5.086
113,0,3.297,10.8,38.53,1.405
113,1,3.532,11.57,38.53,2.291
113,2,3.419,12.67,38.53,3.07
113,3,3.767,12.99,38.53,3.756
113,4,4.021,13.44,38.53,4.397
113,5,4.017,13.74,38.53,4.976
113,6,4.118,14.48,38.53,5.481
113,7,4.381,14.85,38.53,6.007
113,8,4.552,15.3,38.53,6.383
113,9,4.626,15.77,38.53,6.789
113,10,5.085,16.87,38.53,7.119
113,11,4.986,17.16,38.53,7.383
113,12,5.078,17.82,38.53,7.672
113,13,5.342,18.31,38.53,7.912
113,14,5.601,18.94,38.53,8.142
113,15,5.671,19.27,38.53,8.328
113,16,5.876,19.74,38.53,8.521
113,17,5.899,20.19,38.53,8.702
113,18,6.294,20.55,38.53,8.85
113,19,6.36,21.18,38.53,8.982
113,20,6.568,21.95,38.53,9.097
113,21,6.658,22.12,38.53,9.224
113,22,6.863,22.72,38.53,9.3
113,23,6.852,23.99,38.53,9.421
113,24,7.049,24.29,38.53,9.436
113,25,7.391,24.63,38.53,9.559
113,26,7.571,25.99,38.53,9.62
113,27,7.459,25.35,38.53,9.655
113,28,7.758,26.68,38.53,9.714
113,29,7.848,26.9,38.53,9.778
114,0,2.676,7.9,18.26,0.24
114,1,2.907,8.07,18.26,1.103
114,2,3.125,7.85,18.26,1.977
114,3,3.189,8.81,18.26,2.701
114,4,3.244,9.25,18.26,3.404
114,5,3.46,8.86,18.26,3.951
114,6,3.506,10.47,18.26,4.583
114,7,3.715,10.35,18.26,5.009
114,8,3.946,10.83,18.26,5.5
114,9,3.732,10.65,18.26,5.87
114,10,4.152,11.57,18.26,6.216
114,11,4.05,12.06,18.26,6.564
114,12,4.46,12.18,18.26,6.873
114,13,4.406,12.48,18.26,7.086
114,14,4.48,12.58,18.26,7.37
114,15,4.804,13.15,18.26,7.571
114,16,4.904,13.43,18.26,7.777
114,17,4.9,14.13,18.26,7.941
114,18,5.007,14.07,18.26,8.087
114,19,5.246,14.87,18.26,8.218
114,20,5.277,14.82,18.26,8.383
114,21,5.424,15.36,18.26,8.498
114,22,5.674,15.99,18.26,8.603
114,23,5.699,15.97,18.26,8.692
114,24,5.97,16.74,18.26,8.787
114,25,6.209,17.09,18.26,8.873
114,26,6.178,17.21,18.26,8.876
114,27,6.339,18.01,18.26,8.929
114,28,6.66,18.05,18.26,9.067
114,29,6.472,18.73,18.26,9.056
115,0,3.681,6.89,10.49,1.097
115,1,3.841,6.59,10.49,1.869
115,2,3.991,7.16,10.49,2.525
115,3,4.207,7.08,10.49,3.165
115,4,4.277,7.27,10.49,3.709
115,5,4.363,7.83,10.49,4.224
115,6,4.703,7.78,10.49,4.685
115,7,4.878,8.22,10.49,5.079
115,8,5.048,8.98,10.49,5.445
115,9,5.113,8.96,10.49,5.789
115,10,5.209,9.63,10.49,6.103
115,11,5.472,9.81,10.49,6.383
115,12,5.719,10.59,10.49,6.589
115,13,5.899,10.49,10.49,6.849
115,14,5.926,10.98,10.49,7.027
115,15,6.172,11.07,10.49,7.163
115,16,6.182,11.35,10.49,7.323
115,17,6.583,11.91,10.49,7.481
115,18,6.578,12.07,10.49,7.652
115,19,6.907,12.24,10.49,7.73
115,20,6.885,12.55,10.49,7.808
115,21,7.275,12.95,10.49,7.937
115,22,7.376,12.9,10.49,7.989
115,23,7.438,13.19,10.49,8.085
115,24,7.757,14.14,10.49,8.164
115,25,7.801,14.58,10.49,8.242
115,26,8.107,14.04,10.49,8.317
115,27,8.176,14.43,10.49,8.361
115,28,8.204,15.28,10.49,8.37
115,29,8.449,15.4,10.49,8.428
116,0,3.204,3.27,12.29,0.956
116,1,3.54,3.49,12.29,1.575
116,2,3.651,3.29,12.29,2.14
116,3,3.88,3.61,12.29,2.62
116,4,4.039,3.74,12.29,3.09
116,5,3.977,3.55,12.29,3.52
116,6,4.169,4.05,12.29,3.839
116,7,4.303,4.48,12.29,4.25
