scenario_id,step,L_pile_m,D_pile_m,t_wall_m,EI_Nm2
19,12,25.825,7.397,0.0876,39930387615.0
19,13,25.825,7.397,0.0876,39930387615.0
19,14,25.825,7.397,0.0876,39930387615.0
19,15,25.825,7.397,0.0876,39930387615.0
19,16,25.825,7.397,0.0876,39930387615.0
19,17,25.825,7.397,0.0876,39930387615.0
19,18,25.825,7.397,0.0876,39930387615.0
19,19,25.825,7.397,0.0876,39930387615.0
19,20,25.825,7.397,0.0876,39930387615.0
19,21,25.825,7.397,0.0876,39930387615.0
19,22,25.825,7.397,0.0876,39930387615.0
19,23,25.825,7.397,0.0876,39930387615.0
19,24,25.825,7.397,0.0876,39930387615.0
19,25,25.825,7.397,0.0876,39930387615.0
19,26,25.825,7.397,0.0876,39930387615.0
19,27,25.825,7.397,0.0876,39930387615.0
19,28,25.825,7.397,0.0876,39930387615.0
19,29,25.825,7.397,0.0876,39930387615.0
20,0,32.237,6.63,0.0896,17380840774.0
20,1,32.237,6.63,0.0896,17380840774.0
20,2,32.237,6.63,0.0896,17380840774.0
20,3,32.237,6.63,0.0896,17380840774.0
20,4,32.237,6.63,0.0896,17380840774.0
20,5,32.237,6.63,0.0896,17380840774.0
20,6,32.237,6.63,0.0896,17380840774.0
20,7,32.237,6.63,0.0896,17380840774.0
20,8,32.237,6.63,0.0896,17380840774.0
20,9,32.237,6.63,0.0896,17380840774.0
20,10,32.237,6.63,0.0896,17380840774.0
20,11,32.237,6.63,0.0896,17380840774.0
20,12,32.237,6.63,0.0896,17380840774.0
20,13,32.237,6.63,0.0896,17380840774.0
20,14,32.237,6.63,0.0896,17380840774.0
20,15,32.237,6.63,0.0896,17380840774.0
20,16,32.237,6.63,0.0896,17380840774.0
20,17,32.237,6.63,0.0896,17380840774.0
20,18,32.237,6.63,0.0896,17380840774.0
20,19,32.237,6.63,0.0896,17380840774.0
20,20,32.237,6.63,0.0896,17380840774.0
20,21,32.237,6.63,0.0896,17380840774.0
20,22,32.237,6.63,0.0896,17380840774.0
20,23,32.237,6.63,0.0896,17380840774.0
20,24,32.237,6.63,0.0896,17380840774.0
20,25,32.237,6.63,0.0896,17380840774.0
20,26,32.237,6.63,0.0896,17380840774.0
20,27,32.237,6.63,0.0896,17380840774.0
20,28,32.237,6.63,0.0896,17380840774.0
20,29,32.237,6.63,0.0896,17380840774.0
21,0,22.79,6.273,0.0895,18373972933.0
21,1,22.79,6.273,0.0895,18373972933.0
21,2,22.79,6.273,0.0895,18373972933.0
21,3,22.79,6.273,0.0895,18373972933.0
21,4,22.79,6.273,0.0895,18373972933.0
21,5,22.79,6.273,0.0895,18373972933.0
21,6,22.79,6.273,0.0895,18373972933.0
21,7,22.79,6.273,0.0895,18373972933.0
21,8,22.79,6.273,0.0895,18373972933.0
21,9,22.79,6.273,0.0895,18373972933.0
21,10,22.79,6.273,0.0895,18373972933.0
21,11,22.79,6.273,0.0895,18373972933.0
21,12,22.79,6.273,0.0895,18373972933.0
21,13,22.79,6.273,0.0895,18373972933.0
21,14,22.79,6.273,0.0895,18373972933.0
21,15,22.79,6.273,0.0895,18373972933.0
21,16,22.79,6.273,0.0895,18373972933.0
21,17,22.79,6.273,0.0895,18373972933.0
21,18,22.79,6.273,0.0895,18373972933.0
21,19,22.79,6.273,0.0895,18373972933.0
21,20,22.79,6.273,0.0895,18373972933.0
21,21,22.79,6.273,0.0895,18373972933.0
21,22,22.79,6.273,0.0895,18373972933.0
21,23,22.79,6.273,0.0895,18373972933.0
21,24,22.79,6.273,0.0895,18373972933.0
21,25,22.79,6.273,0.0895,18373972933.0
21,26,22.79,6.273,0.0895,18373972933.0
21,27,22.79,6.273,0.0895,18373972933.0
21,28,22.79,6.273,0.0895,18373972933.0
21,29,22.79,6.273,0.0895,18373972933.0
22,0,25.843,4.375,0.0546,24818884112.0
22,1,25.843,4.375,0.0546,24818884112.0
22,2,25.843,4.375,0.0546,24818884112.0
22,3,25.843,4.375,0.0546,24818884112.0
22,4,25.843,4.375,0.0546,24818884112.0
22,5,25.843,4.375,0.0546,24818884112.0
22,6,25.843,4.375,0.0546,24818884112.0
22,7,25.843,4.375,0.0546,24818884112.0
22,8,25.843,4.375,0.0546,24818884112.0
22,9,25.843,4.375,0.0546,24818884112.0
22,10,25.843,4.375,0.0546,24818884112.0
22,11,25.843,4.375,0.0546,24818884112.0
22,12,25.843,4.375,0.0546,24818884112.0
22,13,25.843,4.375,0.0546,24818884112.0
22,14,25.843,4.375,0.0546,24818884112.0
22,15,25.843,4.375,0.0546,24818884112.0
22,16,25.843,4.375,0.0546,24818884112.0
22,17,25.843,4.375,0.0546,24818884112.0
22,18,25.843,4.375,0.0546,24818884112.0
22,19,25.843,4.375,0.0546,24818884112.0
22,20,25.843,4.375,0.0546,24818884112.0
22,21,25.843,4.375,0.0546,24818884112.0
22,22,25.843,4.375,0.0546,24818884112.0
22,23,25.843,4.375,0.0546,24818884112.0
22,24,25.843,4.375,0.0546,24818884112.0
22,25,25.843,4.375,0.0546,24818884112.0
22,26,25.843,4.375,0.0546,24818884112.0
22,27,25.843,4.375,0.0546,24818884112.0
22,28,25.843,4.375,0.0546,24818884112.0
22,29,25.843,4.375,0.0546,24818884112.0
23,0,27.327,5.471,0.0747,29380919408.0
23,1,27.327,5.471,0.0747,29380919408.0
23,2,27.327,5.471,0.0747,29380919408.0
23,3,27.327,5.471,0.0747,29380919408.0
23,4,27.327,5.471,0.0747,29380919408.0
23,5,27.327,5.471,0.0747,29380919408.0
23,6,27.327,5.471,0.0747,29380919408.0
23,7,27.327,5.471,0.0747,29380919408.0
23,8,27.327,5.471,0.0747,29380919408.0
23,9,27.327,5.471,0.0747,29380919408.0
23,10,27.327,5.471,0.0747,29380919408.0
23,11,27.327,5.471,0.0747,29380919408.0
23,12,27.327,5.471,0.0747,29380919408.0
23,13,27.327,5.471,0.0747,29380919408.0
23,14,27.327,5.471,0.0747,29380919408.0
23,15,27.327,5.471,0.0747,29380919408.0
23,16,27.327,5.471,0.0747,29380919408.0
23,17,27.327,5.471,0.0747,29380919408.0
23,18,27.327,5.471,0.0747,29380919408.0
23,19,27.327,5.471,0.0747,29380919408.0
23,20,27.327,5.471,0.0747,29380919408.0
23,21,27.327,5.471,0.0747,29380919408.0
23,22,27.327,5.471,0.0747,29380919408.0
23,23,27.327,5.471,0.0747,29380919408.0
23,24,27.327,5.471,0.0747,29380919408.0
23,25,27.327,5.471,0.0747,29380919408.0
23,26,27.327,5.471,0.0747,29380919408.0
23,27,27.327,5.471,0.0747,29380919408.0
23,28,27.327,5.471,0.0747,29380919408.0
23,29,27.327,5.471,0.0747,29380919408.0
24,0,29.121,5.061,0.0529,34730190861.0
24,1,29.121,5.061,0.0529,34730190861.0
24,2,29.121,5.061,0.0529,34730190861.0
24,3,29.121,5.061,0.0529,34730190861.0
24,4,29.121,5.061,0.0529,34730190861.0
24,5,29.121,5.061,0.0529,34730190861.0
24,6,29.121,5.061,0.0529,34730190861.0
24,7,29.121,5.061,0.0529,34730190861.0
24,8,29.121,5.061,0.0529,34730190861.0
24,9,29.121,5.061,0.0529,34730190861.0
24,10,29.121,5.061,0.0529,34730190861.0
24,11,29.121,5.061,0.0529,34730190861.0
24,12,29.121,5.061,0.0529,34730190861.0
24,13,29.121,5.061,0.0529,34730190861.0
24,14,29.121,5.061,0.0529,34730190861.0
24,15,29.121,5.061,0.0529,34730190861.0
24,16,29.121,5.061,0.0529,34730190861.0
24,17,29.121,5.061,0.0529,34730190861.0
24,18,29.121,5.061,0.0529,34730190861.0
24,19,29.121,5.061,0.0529,34730190861.0
24,20,29.121,5.061,0.0529,34730190861.0
24,21,29.121,5.061,0.0529,34730190861.0
24,22,29.121,5.061,0.0529,34730190861.0
24,23,29.121,5.061,0.0529,34730190861.0
24,24,29.121,5.061,0.0529,34730190861.0
24,25,29.121,5.061,0.0529,34730190861.0
24,26,29.121,5.061,0.0529,34730190861.0
24,27,29.121,5.061,0.0529,34730190861.0
24,28,29.121,5.061,0.0529,34730190861.0
24,29,29.121,5.061,0.0529,34730190861.0
25,0,35.704,4.976,0.0775,24756545583.0
25,1,35.704,4.976,0.0775,24756545583.0
25,2,35.704,4.976,0.0775,24756545583.0
25,3,35.704,4.976,0.0775,24756545583.0
25,4,35.704,4.976,0.0775,24756545583.0
25,5,35.704,4.976,0.0775,24756545583.0
25,6,35.704,4.976,0.0775,24756545583.0
25,7,35.704,4.976,0.0775,24756545583.0
25,8,35.704,4.976,0.0775,24756545583.0
25,9,35.704,4.976,0.0775,24756545583.0
25,10,35.704,4.976,0.0775,24756545583.0
25,11,35.704,4.976,0.0775,24756545583.0
25,12,35.704,4.976,0.0775,24756545583.0
25,13,35.704,4.976,0.0775,24756545583.0
25,14,35.704,4.976,0.0775,24756545583.0
25,15,35.704,4.976,0.0775,24756545583.0
25,16,35.704,4.976,0.0775,24756545583.0
25,17,35.704,4.976,0.0775,24756545583.0
25,18,35.704,4.976,0.0775,24756545583.0
25,19,35.704,4.976,0.0775,24756545583.0
25,20,35.704,4.976,0.0775,24756545583.0
25,21,35.704,4.976,0.0775,24756545583.0
25,22,35.704,4.976,0.0775,24756545583.0
25,23,35.704,4.976,0.0775,24756545583.0
25,24,35.704,4.976,0.0775,24756545583.0
25,25,35.704,4.976,0.0775,24756545583.0
25,26,35.704,4.976,0.0775,24756545583.0
25,27,35.704,4.976,0.0775,24756545583.0
25,28,35.704,4.976,0.0775,24756545583.0
25,29,35.704,4.976,0.0775,24756545583.0
26,0,23.993,7.892,0.0721,28501388645.0
26,1,23.993,7.892,0.0721,28501388645.0
26,2,23.993,7.892,0.0721,28501388645.0
26,3,23.993,7.892,0.0721,28501388645.0
26,4,23.993,7.892,0.0721,28501388645.0
26,5,23.993,7.892,0.0721,28501388645.0
26,6,23.993,7.892,0.0721,28501388645.0
26,7,23.993,7.892,0.0721,28501388645.0
26,8,23.993,7.892,0.0721,28501388645.0
26,9,23.993,7.892,0.0721,28501388645.0
26,10,23.993,7.892,0.0721,28501388645.0
26,11,23.993,7.892,0.0721,28501388645.0
26,12,23.993,7.892,0.0721,28501388645.0
26,13,23.993,7.892,0.0721,28501388645.0
26,14,23.993,7.892,0.0721,28501388645.0
26,15,23.993,7.892,0.0721,28501388645.0
26,16,23.993,7.892,0.0721,28501388645.0
26,17,23.993,7.892,0.0721,28501388645.0
26,18,23.993,7.892,0.0721,28501388645.0
26,19,23.993,7.892,0.0721,28501388645.0
26,20,23.993,7.892,0.0721,28501388645.0
26,21,23.993,7.892,0.0721,28501388645.0
26,22,23.993,7.892,0.0721,28501388645.0
26,23,23.993,7.892,0.0721,28501388645.0
26,24,23.993,7.892,0.0721,28501388645.0
26,25,23.993,7.892,0.0721,28501388645.0
26,26,23.993,7.892,0.0721,28501388645.0
26,27,23.993,7.892,0.0721,28501388645.0
26,28,23.993,7.892,0.0721,28501388645.0
26,29,23.993,7.892,0.0721,28501388645.0
27,0,30.285,5.572,0.0944,39898837525.0
27,1,30.285,5.572,0.0944,39898837525.0
27,2,30.285,5.572,0.0944,39898837525.0
27,3,30.285,5.572,0.0944,39898837525.0
27,4,30.285,5.572,0.0944,39898837525.0
27,5,30.285,5.572,0.0944,39898837525.0
27,6,30.285,5.572,0.0944,39898837525.0
27,7,30.285,5.572,0.0944,39898837525.0
27,8,30.285,5.572,0.0944,39898837525.0
27,9,30.285,5.572,0.0944,39898837525.0
27,10,30.285,5.572,0.0944,39898837525.0
27,11,30.285,5.572,0.0944,39898837525.0
27,12,30.285,5.572,0.0944,39898837525.0
27,13,30.285,5.572,0.0944,39898837525.0
27,14,30.285,5.572,0.0944,39898837525.0
27,15,30.285,5.572,0.0944,39898837525.0
27,16,30.285,5.572,0.0944,39898837525.0
27,17,30.285,5.572,0.0944,39898837525.0
27,18,30.285,5.572,0.0944,39898837525.0
27,19,30.285,5.572,0.0944,39898837525.0
27,20,30.285,5.572,0.0944,39898837525.0
27,21,30.285,5.572,0.0944,39898837525.0
27,22,30.285,5.572,0.0944,39898837525.0
27,23,30.285,5.572,0.0944,39898837525.0
27,24,30.285,5.572,0.0944,39898837525.0
27,25,30.285,5.572,0.0944,39898837525.0
27,26,30.285,5.572,0.0944,39898837525.0
27,27,30.285,5.572,0.0944,39898837525.0
27,28,30.285,5.572,0.0944,39898837525.0
27,29,30.285,5.572,0.0944,39898837525.0
28,0,31.848,7.568,0.0675,11467328116.0
28,1,31.848,7.568,0.0675,11467328116.0
28,2,31.848,7.568,0.0675,11467328116.0
28,3,31.848,7.568,0.0675,11467328116.0
28,4,31.848,7.568,0.0675,11467328116.0
28,5,31.848,7.568,0.0675,11467328116.0
28,6,31.848,7.568,0.0675,11467328116.0
28,7,31.848,7.568,0.0675,11467328116.0
28,8,31.848,7.568,0.0675,11467328116.0
28,9,31.848,7.568,0.0675,11467328116.0
28,10,31.848,7.568,0.0675,11467328116.0
28,11,31.848,7.568,0.0675,11467328116.0
28,12,31.848,7.568,0.0675,11467328116.0
28,13,31.848,7.568,0.0675,11467328116.0
28,14,31.848,7.568,0.0675,11467328116.0
28,15,31.848,7.568,0.0675,11467328116.0
28,16,31.848,7.568,0.0675,11467328116.0
28,17,31.848,7.568,0.0675,11467328116.0
28,18,31.848,7.568,0.0675,11467328116.0
28,19,31.848,7.568,0.0675,11467328116.0
28,20,31.848,7.568,0.0675,11467328116.0
28,21,31.848,7.568,0.0675,11467328116.0
28,22,31.848,7.568,0.0675,11467328116.0
28,23,31.848,7.568,0.0675,11467328116.0
28,24,31.848,7.568,0.0675,11467328116.0
28,25,31.848,7.568,0.0675,11467328116.0
28,26,31.848,7.568,0.0675,11467328116.0
28,27,31.848,7.568,0.0675,11467328116.0
28,28,31.848,7.568,0.0675,11467328116.0
28,29,31.848,7.568,0.0675,11467328116.0
29,0,20.929,6.525,0.0559,20097477774.0
29,1,20.929,6.525,0.0559,20097477774.0
29,2,20.929,6.525,0.0559,20097477774.0
29,3,20.929,6.525,0.0559,20097477774.0
29,4,20.929,6.525,0.0559,20097477774.0
29,5,20.929,6.525,0.0559,20097477774.0
29,6,20.929,6.525,0.0559,20097477774.0
29,7,20.929,6.525,0.0559,20097477774.0
29,8,20.929,6.525,0.0559,20097477774.0
29,9,20.929,6.525,0.0559,20097477774.0
29,10,20.929,6.525,0.0559,20097477774.0
29,11,20.929,6.525,0.0559,20097477774.0
29,12,20.929,6.525,0.0559,20097477774.0
29,13,20.929,6.525,0.0559,20097477774.0
29,14,20.929,6.525,0.0559,20097477774.0
29,15,20.929,6.525,0.0559,20097477774.0
29,16,20.929,6.525,0.0559,20097477774.0
29,17,20.929,6.525,0.0559,20097477774.0
29,18,20.929,6.525,0.0559,20097477774.0
29,19,20.929,6.525,0.0559,20097477774.0
29,20,20.929,6.525,0.0559,20097477774.0
29,21,20.929,6.525,0.0559,20097477774.0
29,22,20.929,6.525,0.0559,20097477774.0
29,23,20.929,6.525,0.0559,20097477774.0
29,24,20.929,6.525,0.0559,20097477774.0
29,25,20.929,6.525,0.0559,20097477774.0
29,26,20.929,6.525,0.0559,20097477774.0
29,27,20.929,6.525,0.0559,20097477774.0
29,28,20.929,6.525,0.0559,20097477774.0
29,29,20.929,6.525,0.0559,20097477774.0
30,0,32.151,7.179,0.0571,38533983435.0
30,1,32.151,7.179,0.0571,38533983435.0
30,2,32.151,7.179,0.0571,38533983435.0
30,3,32.151,7.179,0.0571,38533983435.0
30,4,32.151,7.179,0.0571,38533983435.0
30,5,32.151,7.179,0.0571,38533983435.0
30,6,32.151,7.179,0.0571,38533983435.0
30,7,32.151,7.179,0.0571,38533983435.0
30,8,32.151,7.179,0.0571,38533983435.0
30,9,32.151,7.179,0.0571,38533983435.0
30,10,32.151,7.179,0.0571,38533983435.0
30,11,32.151,7.179,0.0571,38533983435.0
30,12,32.151,7.179,0.0571,38533983435.0
30,13,32.151,7.179,0.0571,38533983435.0
30,14,32.151,7.179,0.0571,38533983435.0
30,15,32.151,7.179,0.0571,38533983435.0
30,16,32.151,7.179,0.0571,38533983435.0
30,17,32.151,7.179,0.0571,38533983435.0
30,18,32.151,7.179,0.0571,38533983435.0
30,19,32.151,7.179,0.0571,38533983435.0
30,20,32.151,7.179,0.0571,38533983435.0
30,21,32.151,7.179,0.0571,38533983435.0
30,22,32.151,7.179,0.0571,38533983435.0
30,23,32.151,7.179,0.0571,38533983435.0
30,24,32.151,7.179,0.0571,38533983435.0
30,25,32.151,7.179,0.0571,38533983435.0
30,26,32.151,7.179,0.0571,38533983435.0
30,27,32.151,7.179,0.0571,38533983435.0
30,28,32.151,7.179,0.0571,38533983435.0
30,29,32.151,7.179,0.0571,38533983435.0
31,0,23.41,6.011,0.0881,45808273507.0
31,1,23.41,6.011,0.0881,45808273507.0
31,2,23.41,6.011,0.0881,45808273507.0
31,3,23.41,6.011,0.0881,45808273507.0
31,4,23.41,6.011,0.0881,45808273507.0
31,5,23.41,6.011,0.0881,45808273507.0
31,6,23.41,6.011,0.0881,45808273507.0
31,7,23.41,6.011,0.0881,45808273507.0
31,8,23.41,6.011,0.0881,45808273507.0
31,9,23.41,6.011,0.0881,45808273507.0
31,10,23.41,6.011,0.0881,45808273507.0
31,11,23.41,6.011,0.0881,45808273507.0
31,12,23.41,6.011,0.0881,45808273507.0
31,13,23.41,6.011,0.0881,45808273507.0
31,14,23.41,6.011,0.0881,45808273507.0
31,15,23.41,6.011,0.0881,45808273507.0
31,16,23.41,6.011,0.0881,45808273507.0
31,17,23.41,6.011,0.0881,45808273507.0
31,18,23.41,6.011,0.0881,45808273507.0
31,19,23.41,6.011,0.0881,45808273507.0
31,20,23.41,6.011,0.0881,45808273507.0
31,21,23.41,6.011,0.0881,45808273507.0
31,22,23.41,6.011,0.0881,45808273507.0
31,23,23.41,6.011,0.0881,45808273507.0
31,24,23.41,6.011,0.0881,45808273507.0
31,25,23.41,6.011,0.0881,45808273507.0
31,26,23.41,6.011,0.0881,45808273507.0
31,27,23.41,6.011,0.0881,45808273507.0
31,28,23.41,6.011,0.0881,45808273507.0
31,29,23.41,6.011,0.0881,45808273507.0
32,0,21.301,6.308,0.0809,30467097685.0
32,1,21.301,6.308,0.0809,30467097685.0
32,2,21.301,6.308,0.0809,30467097685.0
32,3,21.301,6.308,0.0809,30467097685.0
32,4,21.301,6.308,0.0809,30467097685.0
32,5,21.301,6.308,0.0809,30467097685.0
32,6,21.301,6.308,0.0809,30467097685.0
32,7,21.301,6.308,0.0809,30467097685.0
32,8,21.301,6.308,0.0809,30467097685.0
32,9,21.301,6.308,0.0809,30467097685.0
32,10,21.301,6.308,0.0809,30467097685.0
32,11,21.301,6.308,0.0809,30467097685.0
32,12,21.301,6.308,0.0809,30467097685.0
32,13,21.301,6.308,0.0809,30467097685.0
32,14,21.301,6.308,0.0809,30467097685.0
32,15,21.301,6.308,0.0809,30467097685.0
32,16,21.301,6.308,0.0809,30467097685.0
32,17,21.301,6.308,0.0809,30467097685.0
32,18,21.301,6.308,0.0809,30467097685.0
32,19,21.301,6.308,0.0809,30467097685.0
32,20,21.301,6.308,0.0809,30467097685.0
32,21,21.301,6.308,0.0809,30467097685.0
32,22,21.301,6.308,0.0809,30467097685.0
32,23,21.301,6.308,0.0809,30467097685.0
32,24,21.301,6.308,0.0809,30467097685.0
32,25,21.301,6.308,0.0809,30467097685.0
32,26,21.301,6.308,0.0809,30467097685.0
32,27,21.301,6.308,0.0809,30467097685.0
32,28,21.301,6.308,0.0809,30467097685.0
32,29,21.301,6.308,0.0809,30467097685.0
33,0,38.978,5.97,0.0551,31284539411.0
33,1,38.978,5.97,0.0551,31284539411.0
33,2,38.978,5.97,0.0551,31284539411.0
33,3,38.978,5.97,0.0551,31284539411.0
33,4,38.978,5.97,0.0551,31284539411.0
33,5,38.978,5.97,0.0551,31284539411.0
33,6,38.978,5.97,0.0551,31284539411.0
33,7,38.978,5.97,0.0551,31284539411.0
33,8,38.978,5.97,0.0551,31284539411.0
33,9,38.978,5.97,0.0551,31284539411.0
33,10,38.978,5.97,0.0551,31284539411.0
33,11,38.978,5.97,0.0551,31284539411.0
33,12,38.978,5.97,0.0551,31284539411.0
33,13,38.978,5.97,0.0551,31284539411.0
33,14,38.978,5.97,0.0551,31284539411.0
33,15,38.978,5.97,0.0551,31284539411.0
33,16,38.978,5.97,0.0551,31284539411.0
33,17,38.978,5.97,0.0551,31284539411.0
33,18,38.978,5.97,0.0551,31284539411.0
33,19,38.978,5.97,0.0551,31284539411.0
33,20,38.978,5.97,0.0551,31284539411.0
33,21,38.978,5.97,0.0551,31284539411.0
33,22,38.978,5.97,0.0551,31284539411.0
33,23,38.978,5.97,0.0551,31284539411.0
33,24,38.978,5.97,0.0551,31284539411.0
33,25,38.978,5.97,0.0551,31284539411.0
33,26,38.978,5.97,0.0551,31284539411.0
33,27,38.978,5.97,0.0551,31284539411.0
33,28,38.978,5.97,0.0551,31284539411.0
33,29,38.978,5.97,0.0551,31284539411.0
34,0,39.313,4.781,0.0542,14286880454.0
34,1,39.313,4.781,0.0542,14286880454.0
34,2,39.313,4.781,0.0542,14286880454.0
34,3,39.313,4.781,0.0542,14286880454.0
34,4,39.313,4.781,0.0542,14286880454.0
34,5,39.313,4.781,0.0542,14286880454.0
34,6,39.313,4.781,0.0542,14286880454.0
34,7,39.313,4.781,0.0542,14286880454.0
34,8,39.313,4.781,0.0542,14286880454.0
34,9,39.313,4.781,0.0542,14286880454.0
34,10,39.313,4.781,0.0542,14286880454.0
34,11,39.313,4.781,0.0542,14286880454.0
34,12,39.313,4.781,0.0542,14286880454.0
34,13,39.313,4.781,0.0542,14286880454.0
34,14,39.313,4.781,0.0542,14286880454.0
34,15,39.313,4.781,0.0542,14286880454.0
34,16,39.313,4.781,0.0542,14286880454.0
34,17,39.313,4.781,0.0542,14286880454.0
34,18,39.313,4.781,0.0542,14286880454.0
34,19,39.313,4.781,0.0542,14286880454.0
34,20,39.313,4.781,0.0542,14286880454.0
34,21,39.313,4.781,0.0542,14286880454.0
34,22,39.313,4.781,0.0542,14286880454.0
34,23,39.313,4.781,0.0542,14286880454.0
34,24,39.313,4.781,0.0542,14286880454.0
34,25,39.313,4.781,0.0542,14286880454.0
34,26,39.313,4.781,0.0542,14286880454.0
34,27,39.313,4.781,0.0542,14286880454.0
34,28,39.313,4.781,0.0542,14286880454.0
34,29,39.313,4.781,0.0542,14286880454.0
35,0,36.168,6.89,0.085,27896494673.0
35,1,36.168,6.89,0.085,27896494673.0
35,2,36.168,6.89,0.085,27896494673.0
35,3,36.168,6.89,0.085,27896494673.0
35,4,36.168,6.89,0.085,27896494673.0
35,5,36.168,6.89,0.085,27896494673.0
35,6,36.168,6.89,0.085,27896494673.0
35,7,36.168,6.89,0.085,27896494673.0
35,8,36.168,6.89,0.085,27896494673.0
35,9,36.168,6.89,0.085,27896494673.0
35,10,36.168,6.89,0.085,27896494673.0
35,11,36.168,6.89,0.085,27896494673.0
35,12,36.168,6.89,0.085,27896494673.0
35,13,36.168,6.89,0.085,27896494673.0
35,14,36.168,6.89,0.085,27896494673.0
35,15,36.168,6.89,0.085,27896494673.0
35,16,36.168,6.89,0.085,27896494673.0
35,17,36.168,6.89,0.085,27896494673.0
35,18,36.168,6.89,0.085,27896494673.0
35,19,36.168,6.89,0.085,27896494673.0
35,20,36.168,6.89,0.085,27896494673.0
35,21,36.168,6.89,0.085,27896494673.0
35,22,36.168,6.89,0.085,27896494673.0
35,23,36.168,6.89,0.085,27896494673.0
35,24,36.168,6.89,0.085,27896494673.0
35,25,36.168,6.89,0.085,27896494673.0
35,26,36.168,6.89,0.085,27896494673.0
35,27,36.168,6.89,0.085,27896494673.0
35,28,36.168,6.89,0.085,27896494673.0
35,29,36.168,6.89,0.085,27896494673.0
36,0,26.092,5.123,0.0536,31304690658.0
36,1,26.092,5.123,0.0536,31304690658.0
36,2,26.092,5.123,0.0536,31304690658.0
36,3,26.092,5.123,0.0536,31304690658.0
36,4,26.092,5.123,0.0536,31304690658.0
36,5,26.092,5.123,0.0536,31304690658.0
36,6,26.092,5.123,0.0536,31304690658.0
36,7,26.092,5.123,0.0536,31304690658.0
36,8,26.092,5.123,0.0536,31304690658.0
36,9,26.092,5.123,0.0536,31304690658.0
36,10,26.092,5.123,0.0536,31304690658.0
36,11,26.092,5.123,0.0536,31304690658.0
36,12,26.092,5.123,0.0536,31304690658.0
36,13,26.092,5.123,0.0536,31304690658.0
36,14,26.092,5.123,0.0536,31304690658.0
36,15,26.092,5.123,0.0536,31304690658.0
36,16,26.092,5.123,0.0536,31304690658.0
36,17,26.092,5.123,0.0536,31304690658.0
36,18,26.092,5.123,0.0536,31304690658.0
36,19,26.092,5.123,0.0536,31304690658.0
36,20,26.092,5.123,0.0536,31304690658.0
36,21,26.092,5.123,0.0536,31304690658.0
36,22,26.092,5.123,0.0536,31304690658.0
36,23,26.092,5.123,0.0536,31304690658.0
36,24,26.092,5.123,0.0536,31304690658.0
36,25,26.092,5.123,0.0536,31304690658.0
36,26,26.092,5.123,0.0536,31304690658.0
36,27,26.092,5.123,0.0536,31304690658.0
36,28,26.092,5.123,0.0536,31304690658.0
36,29,26.092,5.123,0.0536,31304690658.0
37,0,21.953,4.097,0.0911,19698820145.0
37,1,21.953,4.097,0.0911,19698820145.0
37,2,21.953,4.097,0.0911,19698820145.0
37,3,21.953,4.097,0.0911,19698820145.0
37,4,21.953,4.097,0.0911,19698820145.0
37,5,21.953,4.097,0.0911,19698820145.0
37,6,21.953,4.097,0.0911,19698820145.0
37,7,21.953,4.097,0.0911,19698820145.0
37,8,21.953,4.097,0.0911,19698820145.0
37,9,21.953,4.097,0.0911,19698820145.0
37,10,21.953,4.097,0.0911,19698820145.0
37,11,21.953,4.097,0.0911,19698820145.0
37,12,21.953,4.097,0.0911,19698820145.0
37,13,21.953,4.097,0.0911,19698820145.0
37,14,21.953,4.097,0.0911,19698820145.0
37,15,21.953,4.097,0.0911,19698820145.0
37,16,21.953,4.097,0.0911,19698820145.0
37,17,21.953,4.097,0.0911,19698820145.0
37,18,21.953,4.097,0.0911,19698820145.0
37,19,21.953,4.097,0.0911,19698820145.0
37,20,21.953,4.097,0.0911,19698820145.0
37,21,21.953,4.097,0.0911,19698820145.0
37,22,21.953,4.097,0.0911,19698820145.0
37,23,21.953,4.097,0.0911,19698820145.0
37,24,21.953,4.097,0.0911,19698820145.0
37,25,21.953,4.097,0.0911,19698820145.0
37,26,21.953,4.097,0.0911,19698820145.0
37,27,21.953,4.097,0.0911,19698820145.0
37,28,21.953,4.097,0.0911,19698820145.0
37,29,21.953,4.097,0.0911,19698820145.0
38,0,33.685,6.582,0.0853,20769729238.0
38,1,33.685,6.582,0.0853,20769729238.0
38,2,33.685,6.582,0.0853,20769729238.0
38,3,33.685,6.582,0.0853,20769729238.0
38,4,33.685,6.582,0.0853,20769729238.0
38,5,33.685,6.582,0.0853,20769729238.0
38,6,33.685,6.582,0.0853,20769729238.0
38,7,33.685,6.582,0.0853,20769729238.0
38,8,33.685,6.582,0.0853,20769729238.0
38,9,33.685,6.582,0.0853,20769729238.0
