scenario_id,step,Su_kPa,G0_kPa,void_ratio,OCR
22,3,59.31,75463.8,0.803,1.29
22,4,57.99,75463.8,0.803,1.29
22,5,57.9,75463.8,0.803,1.29
22,6,57.56,75463.8,0.803,1.29
22,7,57.91,75463.8,0.803,1.29
22,8,58.4,75463.8,0.803,1.29
22,9,58.34,75463.8,0.803,1.29
22,10,57.23,75463.8,0.803,1.29
22,11,56.85,75463.8,0.803,1.29
22,12,55.39,75463.8,0.803,1.29
22,13,55.71,75463.8,0.803,1.29
22,14,55.28,75463.8,0.803,1.29
22,15,55.05,75463.8,0.803,1.29
22,16,54.96,75463.8,0.803,1.29
22,17,54.5,75463.8,0.803,1.29
22,18,53.44,75463.8,0.803,1.29
22,19,54.49,75463.8,0.803,1.29
22,20,53.27,75463.8,0.803,1.29
22,21,53.62,75463.8,0.803,1.29
22,22,54.22,75463.8,0.803,1.29
22,23,52.42,75463.8,0.803,1.29
22,24,51.3,75463.8,0.803,1.29
22,25,52.11,75463.8,0.803,1.29
22,26,52.49,75463.8,0.803,1.29
22,27,52.61,75463.8,0.803,1.29
22,28,50.71,75463.8,0.803,1.29
22,29,51.26,75463.8,0.803,1.29
23,0,65.6,78263.5,1.161,2.04
23,1,65.44,78263.5,1.161,2.04
23,2,66.48,78263.5,1.161,2.04
23,3,64.06,78263.5,1.161,2.04
23,4,64.6,78263.5,1.161,2.04
23,5,64.37,78263.5,1.161,2.04
23,6,64.33,78263.5,1.161,2.04
23,7,63.5,78263.5,1.161,2.04
23,8,63.26,78263.5,1.161,2.04
23,9,62.57,78263.5,1.161,2.04
23,10,62.56,78263.5,1.161,2.04
23,11,61.92,78263.5,1.161,2.04
23,12,62.06,78263.5,1.161,2.04
23,13,61.22,78263.5,1.161,2.04
23,14,61.26,78263.5,1.161,2.04
23,15,60.71,78263.5,1.161,2.04
23,16,60.95,78263.5,1.161,2.04
23,17,60.02,78263.5,1.161,2.04
23,18,58.82,78263.5,1.161,2.04
23,19,60.0,78263.5,1.161,2.04
23,20,58.57,78263.5,1.161,2.04
23,21,58.36,78263.5,1.161,2.04
23,22,58.05,78263.5,1.161,2.04
23,23,58.69,78263.5,1.161,2.04
23,24,56.59,78263.5,1.161,2.04
23,25,58.89,78263.5,1.161,2.04
23,26,57.51,78263.5,1.161,2.04
23,27,56.75,78263.5,1.161,2.04
23,28,56.27,78263.5,1.161,2.04
23,29,56.1,78263.5,1.161,2.04
24,0,78.63,76656.0,0.794,7.91
24,1,78.28,76656.0,0.794,7.91
24,2,77.83,76656.0,0.794,7.91
24,3,77.19,76656.0,0.794,7.91
24,4,76.65,76656.0,0.794,7.91
24,5,76.26,76656.0,0.794,7.91
24,6,75.84,76656.0,0.794,7.91
24,7,76.1,76656.0,0.794,7.91
24,8,75.42,76656.0,0.794,7.91
24,9,73.25,76656.0,0.794,7.91
24,10,74.64,76656.0,0.794,7.91
24,11,74.0,76656.0,0.794,7.91
24,12,73.49,76656.0,0.794,7.91
24,13,72.9,76656.0,0.794,7.91
24,14,73.25,76656.0,0.794,7.91
24,15,72.76,76656.0,0.794,7.91
24,16,71.49,76656.0,0.794,7.91
24,17,71.68,76656.0,0.794,7.91
24,18,70.58,76656.0,0.794,7.91
24,19,69.97,76656.0,0.794,7.91
24,20,69.95,76656.0,0.794,7.91
24,21,70.28,76656.0,0.794,7.91
24,22,69.92,76656.0,0.794,7.91
24,23,69.3,76656.0,0.794,7.91
24,24,69.0,76656.0,0.794,7.91
24,25,68.49,76656.0,0.794,7.91
24,26,67.51,76656.0,0.794,7.91
24,27,67.64,76656.0,0.794,7.91
24,28,67.42,76656.0,0.794,7.91
24,29,66.99,76656.0,0.794,7.91
25,0,113.38,48452.9,0.947,7.76
25,1,112.56,48452.9,0.947,7.76
25,2,111.8,48452.9,0.947,7.76
25,3,111.57,48452.9,0.947,7.76
25,4,110.44,48452.9,0.947,7.76
25,5,109.43,48452.9,0.947,7.76
25,6,109.21,48452.9,0.947,7.76
25,7,108.33,48452.9,0.947,7.76
25,8,107.78,48452.9,0.947,7.76
25,9,107.46,48452.9,0.947,7.76
25,10,106.56,48452.9,0.947,7.76
25,11,106.22,48452.9,0.947,7.76
25,12,104.84,48452.9,0.947,7.76
25,13,105.31,48452.9,0.947,7.76
25,14,104.62,48452.9,0.947,7.76
25,15,103.63,48452.9,0.947,7.76
25,16,103.78,48452.9,0.947,7.76
25,17,103.34,48452.9,0.947,7.76
25,18,101.48,48452.9,0.947,7.76
25,19,101.32,48452.9,0.947,7.76
25,20,100.73,48452.9,0.947,7.76
25,21,100.07,48452.9,0.947,7.76
25,22,100.37,48452.9,0.947,7.76
25,23,99.27,48452.9,0.947,7.76
25,24,98.65,48452.9,0.947,7.76
25,25,97.2,48452.9,0.947,7.76
25,26,97.94,48452.9,0.947,7.76
25,27,96.42,48452.9,0.947,7.76
25,28,96.48,48452.9,0.947,7.76
25,29,96.01,48452.9,0.947,7.76
26,0,61.85,71722.6,0.778,1.03
26,1,60.2,71722.6,0.778,1.03
26,2,59.03,71722.6,0.778,1.03
26,3,60.31,71722.6,0.778,1.03
26,4,60.81,71722.6,0.778,1.03
26,5,60.21,71722.6,0.778,1.03
26,6,59.38,71722.6,0.778,1.03
26,7,58.71,71722.6,0.778,1.03
26,8,59.04,71722.6,0.778,1.03
26,9,57.84,71722.6,0.778,1.03
26,10,58.25,71722.6,0.778,1.03
26,11,57.94,71722.6,0.778,1.03
26,12,57.9,71722.6,0.778,1.03
26,13,58.44,71722.6,0.778,1.03
26,14,56.94,71722.6,0.778,1.03
26,15,56.17,71722.6,0.778,1.03
26,16,56.1,71722.6,0.778,1.03
26,17,54.91,71722.6,0.778,1.03
26,18,55.13,71722.6,0.778,1.03
26,19,54.95,71722.6,0.778,1.03
26,20,54.58,71722.6,0.778,1.03
26,21,54.6,71722.6,0.778,1.03
26,22,53.8,71722.6,0.778,1.03
26,23,54.45,71722.6,0.778,1.03
26,24,53.58,71722.6,0.778,1.03
26,25,53.26,71722.6,0.778,1.03
26,26,52.78,71722.6,0.778,1.03
26,27,52.71,71722.6,0.778,1.03
26,28,52.72,71722.6,0.778,1.03
26,29,51.56,71722.6,0.778,1.03
27,0,60.9,70673.0,0.692,7.66
27,1,60.76,70673.0,0.692,7.66
27,2,59.92,70673.0,0.692,7.66
27,3,59.87,70673.0,0.692,7.66
27,4,59.72,70673.0,0.692,7.66
27,5,60.08,70673.0,0.692,7.66
27,6,59.46,70673.0,0.692,7.66
27,7,59.11,70673.0,0.692,7.66
27,8,59.12,70673.0,0.692,7.66
27,9,58.31,70673.0,0.692,7.66
27,10,58.25,70673.0,0.692,7.66
27,11,57.69,70673.0,0.692,7.66
27,12,57.56,70673.0,0.692,7.66
27,13,56.82,70673.0,0.692,7.66
27,14,55.57,70673.0,0.692,7.66
27,15,56.41,70673.0,0.692,7.66
27,16,56.87,70673.0,0.692,7.66
27,17,56.31,70673.0,0.692,7.66
27,18,56.01,70673.0,0.692,7.66
27,19,55.83,70673.0,0.692,7.66
27,20,54.94,70673.0,0.692,7.66
27,21,54.67,70673.0,0.692,7.66
27,22,53.95,70673.0,0.692,7.66
27,23,53.78,70673.0,0.692,7.66
27,24,53.93,70673.0,0.692,7.66
27,25,53.91,70673.0,0.692,7.66
27,26,52.92,70673.0,0.692,7.66
27,27,52.45,70673.0,0.692,7.66
27,28,52.36,70673.0,0.692,7.66
27,29,52.34,70673.0,0.692,7.66
28,0,95.65,39146.0,1.189,5.47
28,1,94.73,39146.0,1.189,5.47
28,2,95.1,39146.0,1.189,5.47
28,3,94.27,39146.0,1.189,5.47
28,4,94.13,39146.0,1.189,5.47
28,5,93.81,39146.0,1.189,5.47
28,6,93.16,39146.0,1.189,5.47
28,7,93.61,39146.0,1.189,5.47
28,8,92.55,39146.0,1.189,5.47
28,9,92.04,39146.0,1.189,5.47
28,10,91.7,39146.0,1.189,5.47
28,11,90.32,39146.0,1.189,5.47
28,12,90.91,39146.0,1.189,5.47
28,13,89.86,39146.0,1.189,5.47
28,14,89.73,39146.0,1.189,5.47
28,15,88.36,39146.0,1.189,5.47
28,16,87.62,39146.0,1.189,5.47
28,17,88.31,39146.0,1.189,5.47
28,18,87.59,39146.0,1.189,5.47
28,19,86.45,39146.0,1.189,5.47
28,20,85.97,39146.0,1.189,5.47
28,21,86.47,39146.0,1.189,5.47
28,22,84.81,39146.0,1.189,5.47
28,23,85.73,39146.0,1.189,5.47
28,24,83.96,39146.0,1.189,5.47
28,25,84.23,39146.0,1.189,5.47
28,26,83.25,39146.0,1.189,5.47
28,27,83.22,39146.0,1.189,5.47
28,28,82.15,39146.0,1.189,5.47
28,29,81.84,39146.0,1.189,5.47
29,0,70.72,69734.9,0.787,7.08
29,1,69.83,69734.9,0.787,7.08
29,2,70.34,69734.9,0.787,7.08
29,3,69.35,69734.9,0.787,7.08
29,4,69.12,69734.9,0.787,7.08
29,5,68.37,69734.9,0.787,7.08
29,6,67.22,69734.9,0.787,7.08
29,7,68.04,69734.9,0.787,7.08
29,8,68.98,69734.9,0.787,7.08
29,9,67.8,69734.9,0.787,7.08
29,10,67.03,69734.9,0.787,7.08
29,11,66.55,69734.9,0.787,7.08
29,12,66.32,69734.9,0.787,7.08
29,13,66.22,69734.9,0.787,7.08
29,14,64.99,69734.9,0.787,7.08
29,15,65.77,69734.9,0.787,7.08
29,16,65.21,69734.9,0.787,7.08
29,17,64.84,69734.9,0.787,7.08
29,18,64.34,69734.9,0.787,7.08
29,19,63.76,69734.9,0.787,7.08
29,20,63.72,69734.9,0.787,7.08
29,21,63.32,69734.9,0.787,7.08
29,22,62.48,69734.9,0.787,7.08
29,23,62.0,69734.9,0.787,7.08
29,24,61.97,69734.9,0.787,7.08
29,25,62.33,69734.9,0.787,7.08
29,26,60.57,69734.9,0.787,7.08
29,27,60.09,69734.9,0.787,7.08
29,28,60.54,69734.9,0.787,7.08
29,29,60.12,69734.9,0.787,7.08
30,0,50.3,22220.5,1.126,4.18
30,1,50.08,22220.5,1.126,4.18
30,2,49.58,22220.5,1.126,4.18
30,3,50.18,22220.5,1.126,4.18
30,4,48.38,22220.5,1.126,4.18
30,5,48.5,22220.5,1.126,4.18
30,6,48.6,22220.5,1.126,4.18
30,7,47.57,22220.5,1.126,4.18
30,8,48.05,22220.5,1.126,4.18
30,9,48.71,22220.5,1.126,4.18
30,10,47.63,22220.5,1.126,4.18
30,11,47.47,22220.5,1.126,4.18
30,12,46.47,22220.5,1.126,4.18
30,13,46.53,22220.5,1.126,4.18
30,14,46.39,22220.5,1.126,4.18
30,15,46.16,22220.5,1.126,4.18
30,16,46.7,22220.5,1.126,4.18
30,17,46.08,22220.5,1.126,4.18
30,18,44.98,22220.5,1.126,4.18
30,19,45.4,22220.5,1.126,4.18
30,20,45.27,22220.5,1.126,4.18
30,21,45.33,22220.5,1.126,4.18
30,22,45.29,22220.5,1.126,4.18
30,23,43.73,22220.5,1.126,4.18
30,24,43.58,22220.5,1.126,4.18
30,25,43.09,22220.5,1.126,4.18
30,26,43.34,22220.5,1.126,4.18
30,27,43.43,22220.5,1.126,4.18
30,28,43.44,22220.5,1.126,4.18
30,29,42.64,22220.5,1.126,4.18
31,0,70.56,55776.2,0.661,4.61
31,1,70.43,55776.2,0.661,4.61
31,2,69.57,55776.2,0.661,4.61
31,3,70.67,55776.2,0.661,4.61
31,4,68.45,55776.2,0.661,4.61
31,5,68.98,55776.2,0.661,4.61
31,6,69.54,55776.2,0.661,4.61
31,7,68.16,55776.2,0.661,4.61
31,8,67.7,55776.2,0.661,4.61
31,9,67.25,55776.2,0.661,4.61
31,10,66.97,55776.2,0.661,4.61
31,11,67.38,55776.2,0.661,4.61
31,12,65.22,55776.2,0.661,4.61
31,13,66.73,55776.2,0.661,4.61
31,14,64.89,55776.2,0.661,4.61
31,15,65.1,55776.2,0.661,4.61
31,16,64.65,55776.2,0.661,4.61
31,17,64.8,55776.2,0.661,4.61
31,18,63.34,55776.2,0.661,4.61
31,19,64.0,55776.2,0.661,4.61
31,20,64.42,55776.2,0.661,4.61
31,21,62.36,55776.2,0.661,4.61
31,22,62.77,55776.2,0.661,4.61
31,23,61.98,55776.2,0.661,4.61
31,24,62.15,55776.2,0.661,4.61
31,25,61.58,55776.2,0.661,4.61
31,26,60.89,55776.2,0.661,4.61
31,27,61.09,55776.2,0.661,4.61
31,28,61.38,55776.2,0.661,4.61
31,29,60.02,55776.2,0.661,4.61
32,0,43.04,33800.5,0.649,4.42
32,1,41.81,33800.5,0.649,4.42
32,2,41.76,33800.5,0.649,4.42
32,3,42.25,33800.5,0.649,4.42
32,4,42.54,33800.5,0.649,4.42
32,5,41.75,33800.5,0.649,4.42
32,6,41.2,33800.5,0.649,4.42
32,7,41.13,33800.5,0.649,4.42
32,8,40.29,33800.5,0.649,4.42
32,9,40.99,33800.5,0.649,4.42
32,10,40.91,33800.5,0.649,4.42
32,11,40.02,33800.5,0.649,4.42
32,12,39.79,33800.5,0.649,4.42
32,13,39.94,33800.5,0.649,4.42
32,14,39.37,33800.5,0.649,4.42
32,15,39.33,33800.5,0.649,4.42
32,16,40.2,33800.5,0.649,4.42
32,17,38.8,33800.5,0.649,4.42
32,18,38.52,33800.5,0.649,4.42
32,19,38.16,33800.5,0.649,4.42
32,20,38.63,33800.5,0.649,4.42
32,21,37.95,33800.5,0.649,4.42
32,22,37.5,33800.5,0.649,4.42
32,23,38.26,33800.5,0.649,4.42
32,24,38.09,33800.5,0.649,4.42
32,25,36.86,33800.5,0.649,4.42
32,26,36.0,33800.5,0.649,4.42
32,27,37.22,33800.5,0.649,4.42
32,28,36.15,33800.5,0.649,4.42
32,29,36.67,33800.5,0.649,4.42
33,0,44.89,27234.0,0.522,5.67
33,1,46.08,27234.0,0.522,5.67
33,2,44.79,27234.0,0.522,5.67
33,3,45.53,27234.0,0.522,5.67
33,4,44.93,27234.0,0.522,5.67
33,5,44.21,27234.0,0.522,5.67
33,6,44.25,27234.0,0.522,5.67
33,7,44.56,27234.0,0.522,5.67
33,8,44.03,27234.0,0.522,5.67
33,9,44.03,27234.0,0.522,5.67
33,10,44.49,27234.0,0.522,5.67
33,11,42.48,27234.0,0.522,5.67
33,12,43.84,27234.0,0.522,5.67
33,13,42.84,27234.0,0.522,5.67
33,14,42.1,27234.0,0.522,5.67
33,15,41.65,27234.0,0.522,5.67
33,16,41.98,27234.0,0.522,5.67
33,17,42.3,27234.0,0.522,5.67
33,18,41.54,27234.0,0.522,5.67
33,19,42.12,27234.0,0.522,5.67
33,20,40.4,27234.0,0.522,5.67
33,21,40.89,27234.0,0.522,5.67
33,22,40.03,27234.0,0.522,5.67
33,23,40.6,27234.0,0.522,5.67
33,24,40.62,27234.0,0.522,5.67
33,25,39.73,27234.0,0.522,5.67
33,26,38.4,27234.0,0.522,5.67
33,27,39.57,27234.0,0.522,5.67
33,28,39.45,27234.0,0.522,5.67
33,29,39.2,27234.0,0.522,5.67
34,0,75.47,24617.2,0.956,1.98
34,1,73.93,24617.2,0.956,1.98
34,2,74.42,24617.2,0.956,1.98
34,3,74.29,24617.2,0.956,1.98
34,4,72.42,24617.2,0.956,1.98
34,5,73.08,24617.2,0.956,1.98
34,6,72.28,24617.2,0.956,1.98
34,7,72.1,24617.2,0.956,1.98
34,8,71.93,24617.2,0.956,1.98
34,9,71.12,24617.2,0.956,1.98
34,10,70.64,24617.2,0.956,1.98
34,11,70.61,24617.2,0.956,1.98
34,12,69.66,24617.2,0.956,1.98
34,13,69.28,24617.2,0.956,1.98
34,14,69.77,24617.2,0.956,1.98
34,15,68.47,24617.2,0.956,1.98
34,16,68.99,24617.2,0.956,1.98
34,17,68.5,24617.2,0.956,1.98
34,18,67.02,24617.2,0.956,1.98
34,19,67.16,24617.2,0.956,1.98
34,20,67.71,24617.2,0.956,1.98
34,21,66.23,24617.2,0.956,1.98
34,22,66.1,24617.2,0.956,1.98
34,23,66.18,24617.2,0.956,1.98
34,24,65.95,24617.2,0.956,1.98
34,25,65.05,24617.2,0.956,1.98
34,26,64.49,24617.2,0.956,1.98
34,27,65.11,24617.2,0.956,1.98
34,28,64.88,24617.2,0.956,1.98
34,29,64.11,24617.2,0.956,1.98
35,0,67.75,61777.3,0.758,1.21
35,1,66.95,61777.3,0.758,1.21
35,2,66.59,61777.3,0.758,1.21
35,3,66.91,61777.3,0.758,1.21
35,4,66.51,61777.3,0.758,1.21
35,5,66.65,61777.3,0.758,1.21
35,6,65.93,61777.3,0.758,1.21
35,7,64.5,61777.3,0.758,1.21
35,8,65.43,61777.3,0.758,1.21
35,9,64.05,61777.3,0.758,1.21
35,10,64.01,61777.3,0.758,1.21
35,11,63.98,61777.3,0.758,1.21
35,12,64.5,61777.3,0.758,1.21
35,13,64.71,61777.3,0.758,1.21
35,14,63.1,61777.3,0.758,1.21
35,15,62.36,61777.3,0.758,1.21
35,16,62.37,61777.3,0.758,1.21
35,17,62.19,61777.3,0.758,1.21
35,18,61.24,61777.3,0.758,1.21
35,19,61.95,61777.3,0.758,1.21
35,20,60.81,61777.3,0.758,1.21
35,21,60.6,61777.3,0.758,1.21
35,22,60.33,61777.3,0.758,1.21
35,23,59.86,61777.3,0.758,1.21
35,24,59.72,61777.3,0.758,1.21
35,25,58.64,61777.3,0.758,1.21
35,26,58.32,61777.3,0.758,1.21
35,27,57.7,61777.3,0.758,1.21
35,28,58.12,61777.3,0.758,1.21
35,29,57.94,61777.3,0.758,1.21
36,0,112.57,40392.5,1.105,3.16
36,1,112.59,40392.5,1.105,3.16
36,2,111.17,40392.5,1.105,3.16
36,3,110.93,40392.5,1.105,3.16
36,4,109.47,40392.5,1.105,3.16
36,5,109.24,40392.5,1.105,3.16
36,6,109.2,40392.5,1.105,3.16
36,7,108.69,40392.5,1.105,3.16
36,8,107.54,40392.5,1.105,3.16
36,9,107.07,40392.5,1.105,3.16
36,10,105.77,40392.5,1.105,3.16
36,11,105.77,40392.5,1.105,3.16
36,12,105.81,40392.5,1.105,3.16
36,13,105.07,40392.5,1.105,3.16
36,14,104.45,40392.5,1.105,3.16
36,15,103.65,40392.5,1.105,3.16
36,16,103.04,40392.5,1.105,3.16
36,17,102.13,40392.5,1.105,3.16
36,18,102.23,40392.5,1.105,3.16
36,19,101.51,40392.5,1.105,3.16
36,20,100.96,40392.5,1.105,3.16
36,21,99.87,40392.5,1.105,3.16
36,22,98.48,40392.5,1.105,3.16
36,23,99.52,40392.5,1.105,3.16
36,24,98.15,40392.5,1.105,3.16
36,25,97.38,40392.5,1.105,3.16
36,26,97.58,40392.5,1.105,3.16
36,27,96.45,40392.5,1.105,3.16
36,28,96.6,40392.5,1.105,3.16
36,29,95.79,40392.5,1.105,3.16
37,0,62.96,63486.0,0.831,5.93
37,1,61.61,63486.0,0.831,5.93
37,2,62.57,63486.0,0.831,5.93
37,3,61.77,63486.0,0.831,5.93
37,4,61.14,63486.0,0.831,5.93
37,5,61.07,63486.0,0.831,5.93
37,6,59.78,63486.0,0.831,5.93
37,7,60.55,63486.0,0.831,5.93
37,8,59.51,63486.0,0.831,5.93
37,9,59.02,63486.0,0.831,5.93
37,10,58.62,63486.0,0.831,5.93
37,11,59.61,63486.0,0.831,5.93
37,12,58.41,63486.0,0.831,5.93
37,13,59.17,63486.0,0.831,5.93
37,14,57.81,63486.0,0.831,5.93
37,15,56.9,63486.0,0.831,5.93
37,16,56.88,63486.0,0.831,5.93
37,17,57.73,63486.0,0.831,5.93
37,18,56.71,63486.0,0.831,5.93
37,19,56.19,63486.0,0.831,5.93
37,20,56.22,63486.0,0.831,5.93
37,21,56.07,63486.0,0.831,5.93
37,22,56.05,63486.0,0.831,5.93
37,23,55.89,63486.0,0.831,5.93
37,24,54.66,63486.0,0.831,5.93
37,25,53.86,63486.0,0.831,5.93
37,26,53.99,63486.0,0.831,5.93
37,27,54.0,63486.0,0.831,5.93
37,28,53.07,63486.0,0.831,5.93
37,29,52.74,63486.0,0.831,5.93
38,0,82.42,23921.4,1.178,2.41
38,1,81.8,23921.4,1.178,2.41
38,2,81.42,23921.4,1.178,2.41
38,3,80.6,23921.4,1.178,2.41
38,4,80.44,23921.4,1.178,2.41
38,5,79.66,23921.4,1.178,2.41
38,6,80.15,23921.4,1.178,2.41
38,7,79.79,23921.4,1.178,2.41
38,8,77.93,23921.4,1.178,2.41
38,9,77.96,23921.4,1.178,2.41
38,10,77.25,23921.4,1.178,2.41
38,11,77.25,23921.4,1.178,2.41
38,12,77.11,23921.4,1.178,2.41
38,13,76.0,23921.4,1.178,2.41
38,14,75.84,23921.4,1.178,2.41
38,15,75.37,23921.4,1.178,2.41
38,16,75.55,23921.4,1.178,2.41
38,17,75.06,23921.4,1.178,2.41
38,18,74.23,23921.4,1.178,2.41
38,19,74.26,23921.4,1.178,2.41
38,20,73.47,23921.4,1.178,2.41
38,21,73.18,23921.4,1.178,2.41
38,22,73.73,23921.4,1.178,2.41
38,23,73.14,23921.4,1.178,2.41
38,24,71.39,23921.4,1.178,2.41
38,25,72.03,23921.4,1.178,2.41
38,26,71.6,23921.4,1.178,2.41
38,27,70.19,23921.4,1.178,2.41
38,28,70.75,23921.4,1.178,2.41
38,29,70.68,23921.4,1.178,2.41
39,0,86.34,38917.4,0.63,5.71
39,1,86.0,38917.4,0.63,5.71
39,2,86.51,38917.4,0.63,5.71
39,3,85.69,38917.4,0.63,5.71
39,4,85.38,38917.4,0.63,5.71
39,5,84.83,38917.4,0.63,5.71
39,6,84.4,38917.4,0.63,5.71
39,7,83.09,38917.4,0.63,5.71
39,8,83.83,38917.4,0.63,5.71
39,9,83.44,38917.4,0.63,5.71
39,10,82.29,38917.4,0.63,5.71
39,11,81.94,38917.4,0.63,5.71
39,12,80.74,38917.4,0.63,5.71
39,13,81.32,38917.4,0.63,5.71
39,14,80.9,38917.4,0.63,5.71
39,15,80.13,38917.4,0.63,5.71
39,16,80.27,38917.4,0.63,5.71
39,17,79.1,38917.4,0.63,5.71
39,18,79.1,38917.4,0.63,5.71
39,19,77.85,38917.4,0.63,5.71
39,20,77.9,38917.4,0.63,5.71
39,21,77.38,38917.4,0.63,5.71
39,22,77.13,38917.4,0.63,5.71
39,23,76.38,38917.4,0.63,5.71
39,24,76.05,38917.4,0.63,5.71
39,25,76.08,38917.4,0.63,5.71
39,26,75.0,38917.4,0.63,5.71
39,27,73.96,38917.4,0.63,5.71
39,28,75.19,38917.4,0.63,5.71
39,29,74.56,38917.4,0.63,5.71
40,0,30.53,52369.5,1.108,7.79
40,1,31.36,52369.5,1.108,7.79
40,2,30.6,52369.5,1.108,7.79
40,3,30.83,52369.5,1.108,7.79
40,4,30.68,52369.5,1.108,7.79
40,5,30.25,52369.5,1.108,7.79
40,6,29.82,52369.5,1.108,7.79
40,7,29.7,52369.5,1.108,7.79
40,8,29.43,52369.5,1.108,7.79
40,9,29.31,52369.5,1.108,7.79
40,10,29.53,52369.5,1.108,7.79
40,11,29.05,52369.5,1.108,7.79
40,12,29.58,52369.5,1.108,7.79
40,13,29.83,52369.5,1.108,7.79
40,14,28.63,52369.5,1.108,7.79
40,15,28.88,52369.5,1.108,7.79
40,16,28.85,52369.5,1.108,7.79
40,17,28.67,52369.5,1.108,7.79
40,18,28.31,52369.5,1.108,7.79
40,19,28.49,52369.5,1.108,7.79
40,20,28.19,52369.5,1.108,7.79
40,21,27.17,52369.5,1.108,7.79
40,22,28.07,52369.5,1.108,7.79
40,23,27.91,52369.5,1.108,7.79
40,24,26.93,52369.5,1.108,7.79
40,25,27.17,52369.5,1.108,7.79
40,26,27.33,52369.5,1.108,7.79
40,27,26.72,52369.5,1.108,7.79
40,28,27.2,52369.5,1.108,7.79
40,29,27.68,52369.5,1.108,7.79
41,0,89.33,67443.4,1.044,1.66
41,1,88.56,67443.4,1.044,1.66
41,2,88.94,67443.4,1.044,1.66
41,3,88.69,67443.4,1.044,1.66
41,4,87.75,67443.4,1.044,1.66
41,5,88.12,67443.4,1.044,1.66
41,6,86.26,67443.4,1.044,1.66
41,7,86.82,67443.4,1.044,1.66
41,8,85.7,67443.4,1.044,1.66
41,9,86.4,67443.4,1.044,1.66
41,10,86.07,67443.4,1.044,1.66
41,11,84.23,67443.4,1.044,1.66
41,12,83.87,67443.4,1.044,1.66
41,13,84.12,67443.4,1.044,1.66
41,14,83.03,67443.4,1.044,1.66
41,15,82.73,67443.4,1.044,1.66
41,16,82.31,67443.4,1.044,1.66
41,17,80.87,67443.4,1.044,1.66
41,18,81.36,67443.4,1.044,1.66
41,19,80.56,67443.4,1.044,1.66
41,20,80.19,67443.4,1.044,1.66
41,21,80.69,67443.4,1.044,1.66
41,22,78.88,67443.4,1.044,1.66
41,23,79.45,67443.4,1.044,1.66
41,24,78.44,67443.4,1.044,1.66
41,25,77.98,67443.4,1.044,1.66
41,26,78.05,67443.4,1.044,1.66
41,27,77.36,67443.4,1.044,1.66
41,28,77.01,67443.4,1.044,1.66
41,29,76.74,67443.4,1.044,1.66
42,0,45.86,39125.2,1.04,5.71
42,1,45.48,39125.2,1.04,5.71
42,2,45.0,39125.2,1.04,5.71
42,3,44.9,39125.2,1.04,5.71
42,4,46.55,39125.2,1.04,5.71
42,5,45.46,39125.2,1.04,5.71
42,6,43.92,39125.2,1.04,5.71
42,7,43.7,39125.2,1.04,5.71
42,8,44.36,39125.2,1.04,5.71
42,9,44.15,39125.2,1.04,5.71
42,10,43.92,39125.2,1.04,5.71
42,11,43.28,39125.2,1.04,5.71
42,12,43.1,39125.2,1.04,5.71
42,13,43.09,39125.2,1.04,5.71
42,14,42.73,39125.2,1.04,5.71
42,15,41.34,39125.2,1.04,5.71
42,16,42.1,39125.2,1.04,5.71
42,17,41.55,39125.2,1.04,5.71
42,18,41.83,39125.2,1.04,5.71
42,19,42.99,39125.2,1.04,5.71
42,20,41.45,39125.2,1.04,5.71
42,21,40.87,39125.2,1.04,5.71
42,22,41.25,39125.2,1.04,5.71
42,23,40.79,39125.2,1.04,5.71
42,24,40.52,39125.2,1.04,5.71
42,25,40.38,39125.2,1.04,5.71
42,26,40.86,39125.2,1.04,5.71
42,27,39.03,39125.2,1.04,5.71
42,28,39.59,39125.2,1.04,5.71
42,29,38.66,39125.2,1.04,5.71
43,0,116.77,57553.5,1.091,4.11
43,1,115.43,57553.5,1.091,4.11
43,2,115.08,57553.5,1.091,4.11
43,3,114.54,57553.5,1.091,4.11
43,4,114.57,57553.5,1.091,4.11
43,5,113.94,57553.5,1.091,4.11
43,6,112.26,57553.5,1.091,4.11
43,7,112.31,57553.5,1.091,4.11
43,8,111.32,57553.5,1.091,4.11
43,9,110.44,57553.5,1.091,4.11
43,10,110.36,57553.5,1.091,4.11
43,11,109.71,57553.5,1.091,4.11
43,12,110.48,57553.5,1.091,4.11
43,13,108.88,57553.5,1.091,4.11
43,14,107.37,57553.5,1.091,4.11
43,15,107.18,57553.5,1.091,4.11
43,16,107.37,57553.5,1.091,4.11
43,17,107.3,57553.5,1.091,4.11
43,18,104.86,57553.5,1.091,4.11
43,19,104.11,57553.5,1.091,4.11
43,20,105.38,57553.5,1.091,4.11
43,21,104.04,57553.5,1.091,4.11
43,22,102.81,57553.5,1.091,4.11
43,23,102.9,57553.5,1.091,4.11
43,24,100.72,57553.5,1.091,4.11
43,25,101.43,57553.5,1.091,4.11
43,26,100.99,57553.5,1.091,4.11
43,27,100.69,57553.5,1.091,4.11
43,28,99.12,57553.5,1.091,4.11
43,29,99.06,57553.5,1.091,4.11
44,0,42.92,73158.7,1.033,7.08
44,1,43.28,73158.7,1.033,7.08
44,2,42.48,73158.7,1.033,7.08
44,3,42.5,73158.7,1.033,7.08
44,4,41.98,73158.7,1.033,7.08
44,5,42.58,73158.7,1.033,7.08
44,6,42.46,73158.7,1.033,7.08
44,7,41.69,73158.7,1.033,7.08
